products,reactants,predictions
CCCC[C@]1(CC)CSc2cc(OC)ccc2[C@@H](c2ccccc2)N1,CCCC[C@]1(CC)CSc2cc(OC)ccc2C(c2ccccc2)=N1,"CCCC[C@]1(CC)CSc2cc(OC)ccc2[C@H](c2ccccc2)N1C(=O)OC(C)(C)C,CCCC[C@]1(CC)CSc2cc(OC)ccc2[C@@H](c2ccccc2)N1C(=O)OC(C)(C)C,CCCC[C@]1(CC)CSc2cc(OC)ccc2[C@H](c2ccccc2)N1Cc1ccccc1,CCCC[C@]1(CC)CSc2cc(OC)ccc2[C@@H](c2ccccc2)N1Cc1ccccc1,CCCC[C@@]1(CC)CSc2cc(OC)ccc2[C@H](c2ccccc2)N1C(=O)OC(C)(C)C,CCC1(CC)CSc2cc(OC)ccc2C(c2ccccc2)N1.CCCC[Mg+],CCCC[C@@]1(CC)CSc2cc(OC)ccc2[C@@H](c2ccccc2)N1C(=O)OC(C)(C)C,CCCC[C@]1(CC)CSc2cc(OC)ccc2C(c2ccccc2)N1C(=O)OC(C)(C)C,,CCCC[C@]1(CC)CSc2cc(OC)ccc2[C@H](c2ccccc2)N1Cc1ccc(OC)cc1"
COC(=O)c1ncccc1-c1ccc(Cl)c(C(=O)NCC2(O)CCCCCC2)c1,COC(=O)c1ncccc1-c1ccc(Cl)c(C(=O)O)c1.NCC1(O)CCCCCC1,"COC(=O)c1ncccc1Br.O=C(NCC1(O)CCCCCC1)c1cc(B(O)O)ccc1Cl,COC(=O)c1ncccc1B1OC(C)(C)C(C)(C)O1.O=C(NCC1(O)CCCCCC1)c1cc(I)ccc1Cl,COC(=O)c1ncccc1B1OC(C)(C)C(C)(C)O1.O=C(NCC1(O)CCCCCC1)c1cc(Br)ccc1Cl,COC(=O)c1ncccc1-c1ccc(Cl)c(C(=O)O)c1.NCC1(O)CCCCCC1,COC(=O)c1ncccc1I.O=C(NCC1(O)CCCCCC1)c1cc(B(O)O)ccc1Cl,COC(=O)c1ncccc1[Sn](C)(C)C.O=C(NCC1(O)CCCCCC1)c1cc(I)ccc1Cl,COC(=O)c1ncccc1B1OC(C)(C)C(C)(C)O1.O=C(NCC1(O)CCCCCC1)c1cc(Cl)ccc1Br,COC(=O)c1ncccc1B(O)O.O=C(NCC1(O)CCCCCC1)c1cc(I)ccc1Cl,CC1(C)OB(c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)OC1(C)C.COC(=O)c1ncccc1Br,COC(=O)c1ncccc1Br.C[Sn](C)(C)c1ccc(Cl)c(C(=O)NCC2(O)CCCCCC2)c1"
CCN(CCCc1ccccc1)C1CCCCC1,CCN(C(=O)CCc1ccccc1)C1CCCCC1,"CCNC1CCCCC1.ClCCCc1ccccc1,BrCCCc1ccccc1.CCNC1CCCCC1,CCI.c1ccc(CCCNC2CCCCC2)cc1,CC=O.c1ccc(CCCNC2CCCCC2)cc1,CCI.c1ccc(CCCNC2CCCCC2)cc1,CCBr.c1ccc(CCCNC2CCCCC2)cc1,C=O.c1ccc(CCCNC2CCCCC2)cc1,CCNC1CCCCC1.O=CCCc1ccccc1,O=CN(CCCc1ccccc1)C1CCCCC1,CC1CCC(NCCCc2ccccc2)CC1.CCI"
C=CCN1CC[C@]23CC(=O)CC[C@H]2[C@H]1Cc1cccc(OC)c13,C=CCBr.COc1cccc2c1[C@]13CCN[C@H](C2)[C@@H]1CCC(=O)C3,"C=CCBr.COc1cccc2c1[C@]13CCN[C@H](C2)[C@@H]1CCC(=O)C3,C=CCBr.COc1cccc2c1[C@]13CCN[C@@H](C2)[C@@H]1CCC(=O)C3,,C=CCBr.COc1cccc2c1[C@@]13CCN[C@H](C2)[C@@H]1CCC(=O)C3,C=CCBr.COc1cccc2c1[C@@]13CCN[C@H](C2)[C@@H]1CCC(=O)C3,C=CCBr.COc1cccc2c1[C@]13CCN[C@H]1[C@H](CCC(=O)C3)C2,C=CCBr.COc1cccc2c1[C@]13CCN[C@H](C2)[C@H]1CCC(=O)C3,C=CCCl.COc1cccc2c1[C@]13CCN[C@H](C2)[C@@H]1CCC(=O)C3,,C=CCBr.COc1cccc2c1[C@]13CC=C(C)CC[C@H]1[C@@H](C2)NCC3"
COc1c(C)c(C)c2c(c1C)CC1(CCC1)CN2c1ccc(Cl)cc1,COc1c(C)c(C)c2c(c1C)C(O)C1(CCC1)CN2c1ccc(Cl)cc1,"COc1c(C)c(C)c2c(c1C)CC1(CCC1)CN2.Clc1ccc(I)cc1,COc1c(C)c(C)c2c(c1C)NCC1(CCC1)C2.Clc1ccc(I)cc1,COc1c(C)c(C)c2c(c1C)CC1(CCC1)C(=O)N2c1ccc(Cl)cc1,COc1c(C)c(C)c2c(c1C)CC1(CCC1)CN2.Clc1ccc(I)cc1,COc1c(C)c(C)c2c(c1C)CC1(CCC1)CN2,,COc1c(C)c(C)c2c(c1C)CC1(CCC1)CN2.Clc1ccc(Br)cc1,,COc1c(C)c(C)c2c(c1C)NCC1(CCC1)C2.Clc1ccc(I)cc1,COc1c(C)c(C)c2c(c1C)CC1(CCC1)CN2c1ccc(Cl)cc1.C[Mg+]"
FC(F)(F)c1ccc(-c2ccc3c(c2)CCCN3)cc1,O=C1CCc2cc(-c3ccc(C(F)(F)F)cc3)ccc2N1,"O=C1CCc2cc(-c3ccc(C(F)(F)F)cc3)ccc2N1,FC(F)(F)c1ccc(-c2ccc3ncccc3c2)cc1,Brc1ccc2ncccc2c1.OB(O)c1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(-c2ccc3[nH]ccc3c2)cc1,c1ccc(-c2ccc3ncccc3c2)cc1,OC1CCc2cc(-c3ccc(C(F)(F)F)cc3)ccc2N1,c1ccc(-c2ccc3ncccc3c2)cc1,c1ccc(-c2ccc3[nH]ccc3c2)cc1,Brc1ccc2[nH]ccc2c1.OB(O)c1ccc(C(F)(F)F)cc1,"
COC(=O)c1ccc2ccc(C#N)c(O)c2c1,COC(=O)c1ccc2ccc(Br)c(O)c2c1.[C-]#N,"CO.N#Cc1ccc2ccc(C(=O)O)cc2c1O,COC(=O)c1ccc2ccc(C#N)c(OC)c2c1,COCOc1c(C#N)ccc2ccc(C(=O)OC)cc12,COC(=O)c1ccc2ccc(C(N)=O)c(O)c2c1,COC(=O)c1ccc2ccc(Br)c(O)c2c1.[C-]#N,CI.N#Cc1ccc2ccc(C(=O)O)cc2c1O,C=[N+]=[N-].N#Cc1ccc2ccc(C(=O)O)cc2c1O,CO[Mg+].N#Cc1ccc2ccc(C(=O)O)cc2c1O,COC(=O)c1ccc2ccc(C#N)c(OC[O-])c2c1,C[O-].N#Cc1ccc2ccc(C(=O)O)cc2c1O"
O=C1CN(C(=O)C(F)(F)F)CCN1c1ccc(S(=O)(=O)Nc2ccncn2)cc1,Nc1ccncn1.O=C1CN(C(=O)C(F)(F)F)CCN1c1ccc(S(=O)(=O)Cl)cc1,"Nc1ccncn1.O=C1CN(C(=O)C(F)(F)F)CCN1c1ccc(S(=O)(=O)Cl)cc1,Nc1ccncn1.O=C1CN(C(=O)C(F)(F)F)CCN1c1ccc(S(=O)(=O)Cl)cc1,Nc1ccncn1.O=C(OC(=O)C(F)(F)F)C(F)(F)F,Nc1ccncn1.O=C1CN(C(=O)C(F)(F)F)CCN1c1ccc(S(=O)(=O)Cl)cc1,Nc1ccncn1.O=C1CN(C(=O)C(F)(F)F)CCN1c1ccc(S(=O)(=O)Nc2ccncn2)cc1,Clc1ccncn1.NS(=O)(=O)c1ccc(N2CCN(C(=O)C(F)(F)F)CC2=O)cc1,Nc1ccncn1.O=C1CNCCN1c1ccc(S(=O)(=O)Nc2ccncn2)cc1,Nc1ccncn1.O=C1CN(CC(=O)C(F)(F)F)CCN1c1ccc(S(=O)(=O)Cl)cc1,Nc1ccncn1.O=C1CN(C(=O)C(F)(F)F)CCN1c1ccc(S(=O)(=O)F)cc1,Nc1ccncn1.O=C(O)C(F)(F)F"
NS(=O)(=O)c1nc2cc(O)ccc2s1,COc1ccc2sc(S(N)(=O)=O)nc2c1,"COc1ccc2sc(S(N)(=O)=O)nc2c1,CC(=O)Oc1ccc2sc(S(N)(=O)=O)nc2c1,CCOC(=O)c1ccc2sc(S(N)(=O)=O)nc2c1,C[Si](C)(C)Oc1ccc2sc(S(N)(=O)=O)nc2c1,COCOc1ccc2sc(S(N)(=O)=O)nc2c1,,Cc1ccc2sc(S(N)(=O)=O)nc2c1,C[Mg+].NS(=O)(=O)c1nc2cc(O)ccc2s1,CCOc1ccc2sc(S(N)(=O)=O)nc2c1,COc1ccc2oc(S(N)(=O)=O)nc2c1"
COc1ccc(CCN2CCC(C(=O)c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,COc1ccc(CCBr)cc1.O=C(c1nc2ccccc2n1Cc1ccc(F)cc1)C1CCNCC1,"COc1ccc(CCBr)cc1.O=C(c1nc2ccccc2n1Cc1ccc(F)cc1)C1CCNCC1,COc1ccc(CCBr)cc1.O=C(c1nc2ccccc2[nH]1)C1CCNCC1,COc1ccc(CCCl)cc1.O=C(c1nc2ccccc2n1Cc1ccc(F)cc1)C1CCNCC1,COc1ccc(CCN2CCC(C(=O)c3nc4ccccc4[nH]3)CC2)cc1.Fc1ccc(CBr)cc1,CCOc1ccc(CCBr)cc1.O=C(c1nc2ccccc2n1Cc1ccc(F)cc1)C1CCNCC1,,COc1ccc(CCBr)cc1.O=C(c1nc2ccccc2n1Cc1ccc(F)cc1)C1CCNCC1,COc1ccc(CC=O)cc1.O=C(c1nc2ccccc2n1Cc1ccc(F)cc1)C1CCNCC1,COc1ccc(CCBr)cc1.O=C(c1nc2ccccc2n1Cc1ccc(F)cc1)C1CCNCC1,"
CS(=O)(=O)c1ccc2c(c1)CCCN(c1cc(NCCN)c3ccccc3n1)C2,CS(=O)(=O)c1ccc2c(c1)CCCN(c1cc(Cl)c3ccccc3n1)C2.NCCN,"CS(=O)(=O)c1ccc2c(c1)CCCN(c1cc(Cl)c3ccccc3n1)C2.NCCN,CS(=O)(=O)c1ccc2c(c1)CCCNC2.NCCNc1cc(Cl)nc2ccccc12,CS(=O)(=O)c1ccc2c(c1)CCCN(c1cc(Cl)n3ccccc13)C2.NCCN,,CS(=O)(=O)c1ccc2c(c1)CCCN(C1=CC3(Cl)C=CC=CC3=N1)C2.NCCN,CS(=O)(=O)c1ccc2c(c1)CCCN(c1cc(Cl)c3ccccc3n1)C2.NCCN,CS(=O)(=O)c1ccc2c(c1)CCCN(c1cc(Cl)c3ccccc3n1)C2.NCCN,CS(=O)(=O)c1ccc2c(c1)CCCN(c1cc(NCCN=[N+]=[N-])c3ccccc3n1)C2,CS(=O)(=O)c1ccc2c(c1)CCCN(c1cc(F)c3ccccc3n1)C2.NCCN,"
CCS(=O)(=O)c1ccc(Oc2ccc(NC(=O)c3ccccn3)c(C(=O)OC)c2)cc1,CCS(=O)(=O)c1ccc(Oc2ccc(N)c(C(=O)OC)c2)cc1.O=C(O)c1ccccn1,"CCS(=O)(=O)c1ccc(Oc2ccc(N)c(C(=O)OC)c2)cc1.O=C(O)c1ccccn1,CCS(=O)(=O)c1ccc(Oc2ccc(N)c(C(=O)OC)c2)cc1.O=C(Cl)c1ccccn1,CCS(=O)(=O)c1ccc(Oc2ccc(N)c(C(=O)OC)c2)cc1.O=C(Br)c1ccccn1,CCS(=O)(=O)c1ccc(Oc2ccc([N+](=O)[O-])c(C(=O)OC)c2)cc1.Nc1ccccc1C(=O)O,CCS(=O)(=O)c1ccc(Oc2ccc(NC(=O)c3ccccn3)c(C(=O)OC)c2)cc1.CO,CCS(=O)(=O)c1ccc(Oc2ccc(NC(=O)c3ccccn3)c(C(=O)OC)c2)cc1.CI,CCS(=O)(=O)c1ccc(Oc2ccc(N)c(C(=O)OC)c2)cc1.O=C(F)c1ccccn1,CCS(=O)(=O)c1ccc(Oc2ccc(N)c(C(=O)OC)c2)cc1.O=C(O)C1=CC=CC=[N+]1,,"
COc1ccc(Br)cc1S(=O)[O-],COc1ccc(Br)cc1S(=O)(=O)Cl,"COc1ccc(Br)cc1S(=O)(=O)Cl,COc1ccc(Br)cc1S(=O)O,,COc1ccc(Br)cc1S(=O)Cl.OO,COc1ccc(Br)cc1S(=O)(=O)Cl,COc1ccc(Br)cc1S(=O)(=O)O,COc1ccc(Br)cc1S(=O)O.OO,COc1ccc(Br)cc1SO.OO,COc1ccc(Br)cc1[SH](=O)=O,COc1ccc(Br)cc1S(N)=O.OO"
CC(C)=CCC[C@@H](C)OS(C)(=O)=O,CC(C)=CCC[C@@H](C)O.CS(=O)(=O)Cl,"CC(C)=CCC[C@@H](C)O.CS(=O)(=O)Cl,CC(=O)CCC[C@@H](C)O.CS(=O)(=O)Cl,C=C(C)CCC[C@@H](C)O.CS(=O)(=O)Cl,CC(C)=CCC[C@@H](C)O.CS(=O)(=O)Cl,C=C(C)CC[C@@H](C)O.CS(=O)(=O)Cl,CC(C)=CCCC(C)O.CS(=O)(=O)Cl,CC(C)=C=CC[C@@H](C)O.CS(=O)(=O)Cl,CC(C)=CCC[C@H](C)O.CS(=O)(=O)Cl,COC(C)=CCC[C@@H](C)O.CS(=O)(=O)Cl,CC(C)=CCC[C@@H](C)O.CS(=O)(=O)Cl"
COC(=O)c1cc(NC(=O)OC(C)(C)C)cc(C(C)(C)C#N)c1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)c1cc(N)cc(C(C)(C)C#N)c1,"CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)c1cc(N)cc(C(C)(C)C#N)c1,C=C(C)C.COC(=O)c1cc(NC(=O)OC(C)(C)C)cc(C(C)(C)C#N)c1,C=C(C)C.COC(=O)c1cc(N)cc(C(C)(C)C#N)c1,CB(O)O.COC(=O)c1cc(NC(=O)OC(C)(C)C)cc(C(C)(C)C#N)c1,CC(=O)OC(C)(C)C.COC(=O)c1cc(N)cc(C(C)(C)C#N)c1,C#CC(C)(C)c1cc(N)cc(C(=O)OC)c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,CBr.COC(=O)c1cc(NC(=O)OC(C)(C)C)cc(C(C)(C)C#N)c1,CC(C)(C)OC(N)=O.COC(=O)c1cc(Br)cc(C(C)(C)C#N)c1,CC(C)(C)OC(=O)Cl.COC(=O)c1cc(N)cc(C(C)(C)C#N)c1,CC(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)c1cc(N)cc(C(C)(C)C#N)c1"
NC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(Br)cc1)c1ccccc1,N.O=C1Nc2cc(C(=O)O)ccc2/C1=C(/Nc1ccc(Br)cc1)c1ccccc1,"COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(Br)cc1)c1ccccc1.N,N.O=C1Nc2cc(C(=O)O)ccc2/C1=C(/Nc1ccc(Br)cc1)c1ccccc1,CCOC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(Br)cc1)c1ccccc1.N,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(/Nc1ccc(Br)cc1)c1ccccc1.N,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(Br)cc1)c1ccccc1.[NH4+],N.O=C1Nc2cc(C(=O)O)ccc2/C1=C(\Nc1ccc(Br)cc1)c1ccccc1,CN.O=C1Nc2cc(C(=O)O)ccc2/C1=C(/Nc1ccc(Br)cc1)c1ccccc1,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\N)c1ccccc1.N,CO.NC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(Br)cc1)c1ccccc1,C=[N+]=[N-].NC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(Br)cc1)c1ccccc1"
CC(C(=O)OC(C)(C)C)c1ccc(Oc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc2)c(C#N)c1,CC(C(=O)OC(C)(C)C)c1ccc(F)c(C#N)c1.O=C(Nc1ccc(O)cc1)c1ccc(Cl)c(Cl)c1,"CC(C(=O)OC(C)(C)C)c1ccc(Oc2ccc(N)cc2)c(C#N)c1.O=C(Cl)c1ccc(Cl)c(Cl)c1,CC(C(=O)OC(C)(C)C)c1ccc(Oc2ccc(N)cc2)c(C#N)c1.O=C(O)c1ccc(Cl)c(Cl)c1,CC(C(=O)OC(C)(C)C)c1ccc(Oc2ccc(N)cc2)c(C#N)c1.O=C(Cl)c1ccc(Cl)c(Cl)c1,CC(C(=O)OC(C)(C)C)c1ccc(Oc2ccc([NH3+])cc2)c(C#N)c1.O=C(Cl)c1ccc(Cl)c(Cl)c1,CCC(C(=O)OC(C)(C)C)c1ccc(Oc2ccc(N)cc2)c(C#N)c1.O=C(Cl)c1ccc(Cl)c(Cl)c1,CC(C(=O)OC(C)(C)C)c1ccc(Oc2ccc(N)cc2)c(C#N)c1.O=C=Nc1ccc(Cl)c(Cl)c1,COC(=O)C(C)c1ccc(Oc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc2)c(C#N)c1.C[Mg+],CC(C(=O)O)c1ccc(Oc2ccc(N)cc2)c(C#N)c1.O=C(Cl)c1ccc(Cl)c(Cl)c1,CC(C(=O)OC(C)(C)C)c1ccc(Oc2ccc(Br)cc2)c(C#N)c1.NC(=O)c1ccc(Cl)c(Cl)c1,CC(C)(C)O.COC(=O)C(C)c1ccc(Oc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc2)c(C#N)c1"
CCc1cccc(-c2ccc(N)cc2)c1,CCc1cccc(B(O)O)c1.Nc1ccc(Br)cc1,"CCc1cccc(B(O)O)c1.Nc1ccc(Br)cc1,CCc1cccc(-c2ccc(NC(C)=O)cc2)c1,CCc1cccc(-c2ccc([N+](=O)[O-])cc2)c1,CCc1cccc(Br)c1.Nc1ccc(B(O)O)cc1,CCc1cccc(-c2ccc(N)cc2Cl)c1,CCc1cccc(B(O)O)c1.[NH4+],,C#Cc1cccc(-c2ccc(N)cc2)c1,C=Cc1cccc(-c2ccc(N)cc2)c1,CCc1cccc(I)c1.Nc1ccc(B(O)O)cc1"
ClCCCOc1ccc(Cl)cc1,ClCCCBr.Oc1ccc(Cl)cc1,"ClCCCBr.Oc1ccc(Cl)cc1,ClCCCCl.Oc1ccc(Cl)cc1,ClCCCOc1ccc(Cl)cc1.O,OCCCCl.Oc1ccc(Cl)cc1,ClCCCBr.ClCCCOc1ccc(Cl)cc1,ClCCCOc1ccc(Cl)cc1.OCCCCl,ClCCCBr.[O-]c1ccc(O)cc1,ClCCCBr.Oc1ccc(Cl)cc1,ClCCCBr.Oc1ccc(Cl)cn1,ClCCCBr.Sc1ccc(Cl)cc1"
CCCC(=O)Nc1n[nH]c2c(F)c(F)ccc12,CCCC(=O)Cl.Nc1n[nH]c2c(F)c(F)ccc12,"CCCC(=O)Cl.Nc1n[nH]c2c(F)c(F)ccc12,C=CCC(=O)Nc1n[nH]c2c(F)c(F)ccc12,CC/C=C/C(=O)Cl.Nc1n[nH]c2c(F)c(F)ccc12,C=CCC(=O)Cl.Nc1n[nH]c2c(F)c(F)ccc12,CCCC(=O)Br.Nc1n[nH]c2c(F)c(F)ccc12,C#CCC(=O)Nc1n[nH]c2c(F)c(F)ccc12,,CC(=O)Cl.Nc1n[nH]c2c(F)c(F)ccc12,CCCC(=O)Cl.Nc1n[nH]c2c(F)c(F)ccc12,C/C=C/C(=O)Cl.Nc1n[nH]c2c(F)c(F)ccc12"
Cc1nn(CCO)c(C)c1[N+](=O)[O-],Cc1n[nH]c(C)c1[N+](=O)[O-].OCCBr,"Cc1n[nH]c(C)c1[N+](=O)[O-].OCCBr,Cc1n[nH]c(C)c1[N+](=O)[O-].OCCCl,CC(=O)c1c(C)n[nH]c1C.OCCBr,C[O-].Cc1n[nH]c(C)c1[N+](=O)[O-],Cc1n[nH]c(F)c1[N+](=O)[O-].OCCBr,Cc1n[n-]c(C)c1[N+](=O)[O-].OCCBr,Cc1n[nH]c(C)c1[N+](=O)[O-].OCCI,Cc1n[nH]c(Cl)c1[N+](=O)[O-].OCCBr,CC(=O)c1c(C)n[nH]c1C.OCCCl,Cc1n[nH]c(O)c1[N+](=O)[O-].OCCBr"
Cc1cc(C(=O)N2CCC[C@@H]3c4ccccc4C[C@@H]32)ccc1O,Cc1cc(C(=O)O)ccc1O.c1ccc2c(c1)C[C@@H]1NCCC[C@H]21,"Cc1cc(C(=O)O)ccc1O.c1ccc2c(c1)C[C@@H]1NCCC[C@H]21,Cc1cc(C(=O)Cl)ccc1O.c1ccc2c(c1)C[C@@H]1NCCC[C@H]21,Cc1cc(C(=O)N2CCC[C@@H]3c4ccccc4C[C@@H]32)ccc1OCc1ccccc1,Cc1cc(C(=O)N2CCC[C@@H]3c4ccccc4C[C@H]32)ccc1OCc1ccccc1,COc1ccc(C(=O)N2CCC[C@@H]3c4ccccc4C[C@@H]32)cc1C,Cc1cc(C(=O)N2CCC[C@H]3c4ccccc4C[C@H]32)ccc1OCc1ccccc1,Cc1cc(C(=O)O)ccc1O.c1ccc2c(c1)C[C@H]1NCCC[C@H]21,COc1ccc(C(=O)N2CCC[C@@H]3c4ccccc4C[C@H]32)cc1C,Cc1cc(C(=O)N2CCC[C@H]3c4ccccc4C[C@@H]32)ccc1OCc1ccccc1,CC(=O)Oc1ccc(C(=O)N2CCC[C@@H]3c4ccccc4C[C@@H]32)cc1C"
CCNC(=O)c1cc(-c2cc(Br)c(OCc3ccccc3)cc2OCc2ccccc2)on1,CCN.CCOC(=O)c1cc(-c2cc(Br)c(OCc3ccccc3)cc2OCc2ccccc2)on1,"CCN.CCOC(=O)c1cc(-c2cc(Br)c(OCc3ccccc3)cc2OCc2ccccc2)on1,CCN.O=C(O)c1cc(-c2cc(Br)c(OCc3ccccc3)cc2OCc2ccccc2)on1,CCN.COC(=O)c1cc(-c2cc(Br)c(OCc3ccccc3)cc2OCc2ccccc2)on1,CCCCOC(=O)c1cc(-c2cc(Br)c(OCc3ccccc3)cc2OCc2ccccc2)on1.CCN,CCN.COC(=O)c1cc(-c2cc(Br)c(OCc3ccccc3)cc2OCc2ccccc2)on1,CCN.NC(=O)c1cc(-c2cc(Br)c(OCc3ccccc3)cc2OCc2ccccc2)on1,CCN.O=C(OCc1ccccc1)c1cc(-c2cc(Br)c(OCc3ccccc3)cc2OCc2ccccc2)on1,BrCc1ccccc1.CCNC(=O)c1cc(-c2cc(Br)c(OCc3ccccc3)cc2OCc2ccccc2)on1,CCNC(=O)c1cc(-c2cc(Br)c(OCc3ccccc3)cc2OCc2ccccc2)on1.CI,CCN=C=O.NC(=O)c1cc(-c2cc(Br)c(OCc3ccccc3)cc2OCc2ccccc2)on1"
CC(C)(C)OC(=O)N1CCC(F)(CO)CC1,CC(C)(C)OC(=O)N1CCC(F)(C(=O)O)CC1,"COC(=O)C1(F)CCN(C(=O)OC(C)(C)C)CC1,CC(C)(C)OC(=O)N1CCC(F)(C(=O)O)CC1,CCOC(=O)C1(F)CCN(C(=O)OC(C)(C)C)CC1,CC(C)(C)OC(=O)N1CCC(F)(C(=O)OCc2ccccc2)CC1,CC(C)(C)OC(=O)N1CCC(F)(C(=O)OC(C)(C)C)CC1,CN(C)C(=O)C1(F)CCN(C(=O)OC(C)(C)C)CC1,,,CC(C)OC(=O)OC(=O)OC(C)(C)C.OCC1(F)CCNCC1,CC(C)OC(=O)N1CCC(F)(C(=O)O)CC1"
O=C(NCCN1CCCCC1)Nc1ccc(-c2nnc(CSCCOc3ccccc3)o2)cc1,CCOC(=O)Nc1ccc(-c2nnc(CSCCOc3ccccc3)o2)cc1.NCCN1CCCCC1,"CCOC(=O)Nc1ccc(-c2nnc(CSCCOc3ccccc3)o2)cc1.NCCN1CCCCC1,C1CCNCC1.O=C(NCCCl)Nc1ccc(-c2nnc(CSCCOc3ccccc3)o2)cc1,COC(=O)Nc1ccc(-c2nnc(CSCCOc3ccccc3)o2)cc1.NCCN1CCCCC1,C1CCNCC1.O=C=NCCN1CCCCC1,C1CCNCC1.O=C=Nc1ccc(-c2nnc(CSCCOc3ccccc3)o2)cc1,Nc1ccc(-c2nnc(CSCCOc3ccccc3)o2)cc1.O=C=NCCN1CCCCC1,C1CCNCC1.O=C(NCCBr)Nc1ccc(-c2nnc(CSCCOc3ccccc3)o2)cc1,C1CCNCC1.O=C=NCCOc1ccccc1,O=C=NCCN1CCCCC1.[NH3+]c1ccc(-c2nnc(CSCCOc3ccccc3)o2)cc1,C1CCNCC1.COC(=O)Nc1ccc(-c2nnc(CSCCOc3ccccc3)o2)cc1"
CC(C)CC(NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)c1cccnc1,CC(C)CC(N)c1cccnc1.O=C(O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,"CC(C)CC(N)c1cccnc1.O=C(O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,CC(C)C[C@H](N)c1cccnc1.O=C(O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,CC(C)CC(N)c1cccnc1.O=C(F)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,CC(C)=CC(NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)c1cccnc1,C=C(C)CC(NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)c1cccnc1,Cc1ccc(C(N)CC(C)C)cn1.O=C(O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,CC(C)CC([NH3+])c1cccnc1.O=C(O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,CC(C)CC(N)c1cccnc1.COC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,,CC(C)CC(N)c1cccnc1.COC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1"
CCC1CC(NCc2ccccc2)CC(Cc2ccccc2)N1C(=O)OC(C)(C)C,CCC1CC(=O)CC(Cc2ccccc2)N1C(=O)OC(C)(C)C.NCc1ccccc1,"CCC1CC(=O)CC(Cc2ccccc2)N1C(=O)OC(C)(C)C.NCc1ccccc1,CC[C@@H]1CC(=O)CC(Cc2ccccc2)N1C(=O)OC(C)(C)C.NCc1ccccc1,C=CC1CC(=O)CC(Cc2ccccc2)N1C(=O)OC(C)(C)C.NCc1ccccc1,CCC1CC(=O)CC(Cc2ccccc2)N1C(=O)OC(C)(C)C.NCc1ccccc1,BrCc1ccccc1.CCC1CC(=O)CC(Cc2ccccc2)N1C(=O)OC(C)(C)C,CC1CC(=O)CC(Cc2ccccc2)N1C(=O)OC(C)(C)C.NCc1ccccc1,CCC1CC(N)CC(Cc2ccccc2)N1C(=O)OC(C)(C)C.O=Cc1ccccc1,CCC1CC(=O)C[C@H](Cc2ccccc2)N1C(=O)OC(C)(C)C.NCc1ccccc1,CC(C)(C)OC(=O)N1CCC(=O)CC1Cc1ccccc1.NCc1ccccc1,C=CC1CC(NCc2ccccc2)CC(Cc2ccccc2)N1C(=O)OC(C)(C)C"
