products,reactants,predictions
N=C(N)NC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1,COC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1.N=C(N)N,"CCOC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1.N=C(N)N,COC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1.N=C(N)N,COC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1.N=C(N)N,CCOC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1.N=C(N)N,N=C(N)N.O=C(O)c1cnn(-c2cccc3ncccc23)c1C1CC1,N=C(N)NC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1.OB(O)c1cccc2ncccc12,CC(C)(C)OC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1.N=C(N)N,,N=C(N)N.O=C(Cl)c1cnn(-c2cccc3ncccc23)c1C1CC1,CCOC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1.N#CN"
O=C(CCc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12)N1CCN(C(=O)c2ccccc2)CC1,O=C(CCc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12)N1CCNCC1.O=C(Cl)c1ccccc1,"NNc1ccc(Cl)cc1.O=C(O)CCc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12,O=C(O)CCc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12.O=C(c1ccccc1)N1CCNCC1,O=C(CCc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12)N1CCNCC1.O=C(Cl)c1ccccc1,NNc1ccc(Cl)cc1.O=C(O)CCCc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12,O=C(CCc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12)N1CCNCC1.O=C(Cl)c1ccccc1,NNc1ccc(Cl)cc1.O=C([O-])CCc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12,O=C(Cl)CCc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12.O=C(c1ccccc1)N1CCNCC1,O=C(CCc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12)N1CCNCC1.O=C(O)c1ccccc1,NNc1ccc(Cl)cc1.O=C(O)CCC(C(=O)c1ccc(Cl)cc1)N1CCN(C(=O)c2ccccc2)CC1,NNc1ccc(Cl)cc1.O=C(CCc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12)N1CCN(C(=O)c2ccccc2)CC1"
Nc1nc2ccc(O)cc2s1,COc1ccc2nc(N)sc2c1,"COc1ccc2nc(N)sc2c1,CC(=O)Oc1ccc2nc(N)sc2c1,Nc1nc2ccc(OCc3ccccc3)cc2s1,O=[N+]([O-])c1nc2ccc(O)cc2s1,[N-]=[N+]=Nc1nc2ccc(O)cc2s1,CCOc1ccc2nc(N)sc2c1,COCOc1ccc2nc(N)sc2c1,CCOCOc1ccc2nc(N)sc2c1,CC(C)(C)[Si](C)(C)Oc1ccc2nc(N)sc2c1,"
COc1cncnc1N1CCN(CCCc2c[nH]c3ccc(NC(=O)C(F)(F)F)cc23)CC1,COc1cncnc1N1CCN(CCCc2c[nH]c3ccc(N)cc23)CC1.O=C(OC(=O)C(F)(F)F)C(F)(F)F,"COc1cncnc1N1CCN(CCCc2c[nH]c3ccc(N)cc23)CC1.O=C(OC(=O)C(F)(F)F)C(F)(F)F,COc1cncnc1Cl.O=C(Nc1ccc2[nH]cc(CCCN3CCNCC3)c2c1)C(F)(F)F,COc1cncnc1N1CCNCC1.CS(=O)(=O)OCCCc1c[nH]c2ccc(NC(=O)C(F)(F)F)cc12,COc1cncnc1N1CCNCC1.O=C(Nc1ccc2[nH]cc(CCCI)c2c1)C(F)(F)F,COc1cncnc1N1CCN(CCCc2c[nH]c3ccc(N)cc23)CC1.O=C(O)C(F)(F)F,CI.O=C(Nc1ccc2[nH]cc(CCCN3CCN(c4ncncc4O)CC3)c2c1)C(F)(F)F,COc1cncnc1N1CCNCC1.O=C(Nc1ccc2[nH]cc(CCCCl)c2c1)C(F)(F)F,COc1cncnc1Cl.Nc1ccc2[nH]cc(CCCN3CCNCC3)c2c1,COc1cncnc1N1CCNCC1.O=C(Nc1ccc2[nH]cc(CCCO)c2c1)C(F)(F)F,COc1cncnc1N1CCN(CCCc2c[nH]c3ccc(N)cc23)CC1.O=C(Cl)C(F)(F)F"
O=C(NC(Cc1ccc(C(F)(F)F)cc1)C(O)c1ccc(F)cc1)c1cccc(Oc2ccccc2)c1,NC(Cc1ccc(C(F)(F)F)cc1)C(O)c1ccc(F)cc1.O=C(O)c1cccc(Oc2ccccc2)c1,"NC(Cc1ccc(C(F)(F)F)cc1)C(O)c1ccc(F)cc1.O=C(O)c1cccc(Oc2ccccc2)c1,NC(Cc1ccc(C(F)(F)F)cc1)C(O)c1ccc(F)cc1.O=C(Cl)c1cccc(Oc2ccccc2)c1,NC(Cc1ccc(C(F)(F)F)cc1)C(O)c1ccc(F)cc1.O=C([O-])c1cccc(Oc2ccccc2)c1,COC(=O)c1cccc(Oc2ccccc2)c1.NC(Cc1ccc(C(F)(F)F)cc1)C(O)c1ccc(F)cc1,N[C@@H](Cc1ccc(C(F)(F)F)cc1)C(O)c1ccc(F)cc1.O=C(O)c1cccc(Oc2ccccc2)c1,NC(Cc1ccc(C(F)(F)F)cc1)[C@H](O)c1ccc(F)cc1.O=C(O)c1cccc(Oc2ccccc2)c1,,NC(Cc1ccc(C(F)(F)F)cc1)C(O)c1ccccc1.O=C(O)c1cccc(Oc2ccccc2)c1,NC(Cc1ccc(C(F)(F)F)cc1)C(O)c1ccc(C(F)(F)F)cc1.O=C(O)c1cccc(Oc2ccccc2)c1,NC(CO)C(O)c1ccc(F)cc1.O=C(O)c1cccc(Oc2ccccc2)c1"
COc1cccc(CN2CCC(CCN)CC2)c1,COc1cccc(C(=O)N2CCC(CCN)CC2)c1,"COc1cccc(CN2CCC(CC#N)CC2)c1,COc1cccc(CN2CCC(CCN=[N+]=[N-])CC2)c1,COc1cccc(CN2CCC(CCNCc3ccccc3)CC2)c1,COc1cccc(C=O)c1.NCCC1CCNCC1,COc1cccc(CN2CCC(CCNC(=O)OC(C)(C)C)CC2)c1,COc1cccc(CN2CCC(CCN3C(=O)c4ccccc4C3=O)CC2)c1,COc1cccc(CN2CCC(CCNC(C)=O)CC2)c1,COc1cccc(CN2CCC(CC[N+](=O)[O-])CC2)c1,COc1cccc(CN2CCC(CCNC(=O)OCc3ccccc3)CC2)c1,COc1cccc(CBr)c1.NCCC1CCNCC1"
Cc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(CNCC3CCOCC3)cc2)c(C)c1,Cc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(CN)cc2)c(C)c1.OCC1CCOCC1,"Cc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(C=O)cc2)c(C)c1.NCC1CCOCC1,Cc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(CBr)cc2)c(C)c1.NCC1CCOCC1,BrCC1CCOCC1.Cc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(CN)cc2)c(C)c1,Cc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(CN)cc2)c(C)c1.O=CC1CCOCC1,Cc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(CCl)cc2)c(C)c1.NCC1CCOCC1,Cc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(C=O)cc2)c(C)c1.Cc1ccc(NCC(C)C)c(C)c1,BrCC1CCOCC1.Cc1ccc(NCC(C)C)c(C)c1,Cc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(C=NCC3CCOCC3)cc2)c(C)c1,Cc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(CO)cc2)c(C)c1.NCC1CCOCC1,"
C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)CNS(=O)(=O)c1ccccn1,C[C@H](NC(=O)OC(C)(C)C)[C@H](O)CN.O=S(=O)(Cl)c1ccccn1,"C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)CN.O=S(=O)(Cl)c1ccccn1,C[C@H](NC(=O)OC(C)(C)C)[C@H](O)CN.O=S(=O)(Cl)c1ccccn1,C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)CN.O=S(=O)(O)c1ccccn1,CC(NC(=O)OC(C)(C)C)[C@@H](O)CN.O=S(=O)(Cl)c1ccccn1,C[C@H](NC(=O)OC(C)(C)C)[C@H](O)CN.O=S(=O)(Cl)c1ccccn1,C[C@H](NC(=O)OC(C)(C)C)[C@H](O)CN.O=S(=O)(O)c1ccccn1,CS(=O)(=O)c1ccccn1.C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)CN,C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)CN.O=S(=O)(Br)c1ccccn1,C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)CN.O=S(=O)(F)c1ccccn1,C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)CN.O=[SH](=O)c1ccccn1"
CC1CC(N(C)C)C(O)C(OC2CCCCC2)O1,CC(=O)OC1C(OC2CCCCC2)OC(C)CC1N(C)C,"CC(=O)OC1C(OC2CCCCC2)OC(C)CC1N(C)C,COc1ccc(COC2C(OC3CCCCC3)OC(C)CC2N(C)C)cc1,BrC1CCCCC1.CC1CC(N(C)C)C(O)C(O)O1,CC(=O)OC1C(F)OC(C)CC1N(C)C,CC1CC(N(C)C)C(=O)C(OC2CCCCC2)O1,C[C@H]1CC(N(C)C)C(=O)C(OC2CCCCC2)O1,COC1C(OC2CCCCC2)OC(C)CC1N(C)C,COCOC1C(OC2CCCCC2)OC(C)CC1N(C)C,,C[C@@H]1CC(N(C)C)C(=O)C(OC2CCCCC2)O1"
C=CCC1(S(=O)(=O)n2c(=O)n(-c3ccc(I)cc3F)c3c(C)c(=O)n4c(c32)CCC4)CC1,C=CCC1(S(=O)(=O)Cl)CC1.Cc1c(=O)n2c(c3[nH]c(=O)n(-c4ccc(I)cc4F)c13)CCC2,"C=CCC1(S(=O)(=O)Cl)CC1.Cc1c(=O)n2c(c3[nH]c(=O)n(-c4ccc(I)cc4F)c13)CCC2,C=CCC1(S(=O)(=O)Cl)CC1.Cc1c2n(c3[nH]c(=O)n(-c4ccc(I)cc4F)c13)CCC2,C=CCC1(S(=O)(=O)O)CC1.Cc1c(=O)n2c(c3[nH]c(=O)n(-c4ccc(I)cc4F)c13)CCC2,C=CCC1(S(N)(=O)=O)CC1.Cc1c(=O)n2c(c3[nH]c(=O)n(-c4ccc(I)cc4F)c13)CCC2,C=CCC1(S(=O)(=O)Cl)CC1,C=CCC1(S(=O)(=O)Cl)CC1.Cc1c(=O)n2c(c3[nH]c(=O)n(-c4ccc(I)cc4F)c13)CCC2,C=CCC1(S(=O)(=O)Br)CC1.Cc1c(=O)n2c(c3[nH]c(=O)n(-c4ccc(I)cc4F)c13)CCC2,C=CCC1(S(=O)(=O)Cl)CC1.Cc1c(=O)n2c(c3[nH]c(=O)n(-c4ccc(Br)cc4F)c13)CCC2,C#CCC1(S(=O)(=O)Cl)CC1.Cc1c(=O)n2c(c3[nH]c(=O)n(-c4ccc(I)cc4F)c13)CCC2,C=CCC1(S(=O)O)CC1.Cc1c(=O)n2c(c3[nH]c(=O)n(-c4ccc(I)cc4F)c13)CCC2"
O=c1ccc2nccc3c2n1CC3CN1CCC(NCc2cc3c(cn2)OCS3)CC1,NC1CCN(CC2Cn3c(=O)ccc4nccc2c43)CC1.O=Cc1cc2c(cn1)OCS2,"NC1CCN(CC2Cn3c(=O)ccc4nccc2c43)CC1.O=Cc1cc2c(cn1)OCS2,CC(C)(C)OC(=O)N(Cc1cc2c(cn1)OCS2)C1CCN(CC2Cn3c(=O)ccc4nccc2c43)CC1,NC1CCN(CC2Cn3c(=O)ccc4nccc2c43)CC1.O=Cc1cc2c(cn1)OCO2,CCOC(=O)c1cc2c(cn1)OCS2.NC1CCN(CC2Cn3c(=O)ccc4nccc2c43)CC1,,COc1ccc(CN(Cc2cc3c(cn2)OCS3)C2CCN(CC3Cn4c(=O)ccc5nccc3c54)CC2)cc1,NC1CCNCC1.O=Cc1cc2c(cn1)OCS2,CC(=O)N(Cc1cc2c(cn1)OCS2)C1CCN(CC2Cn3c(=O)ccc4nccc2c43)CC1,CN(Cc1cc2c(cn1)OCS2)C1CCN(CC2Cn3c(=O)ccc4nccc2c43)CC1,"
C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(Br)cc3)c2c1,C=CC(=O)Cl.N#Cc1cnc2ccc(N)cc2c1Nc1ccc(Br)cc1,"C=CC(=O)Cl.N#Cc1cnc2ccc(N)cc2c1Nc1ccc(Br)cc1,C=CC(=O)O.N#Cc1cnc2ccc(N)cc2c1Nc1ccc(Br)cc1,C=CC(N)=O.N#Cc1cnc2ccc(I)cc2c1Nc1ccc(Br)cc1,C=CC(N)=O.N#Cc1cnc2ccc(Br)cc2c1Nc1ccc(Br)cc1,C=CC(=O)Cl.N#Cc1cnc2ccc(N)cc2c1Nc1ccc(Br)cc1,C=C[Mg+].N#Cc1cnc2ccc(N)cc2c1Nc1ccc(Br)cc1,C=CC(=O)Cl.N#Cc1cnc2ccc(N)cc2c1Nc1ccc(Br)cc1,C=CC(N)=O.N#Cc1cnc2ccc(N)cc2c1Nc1ccc(Br)cc1,C=CC(=O)OC(=O)C=C.N#Cc1cnc2ccc(N)cc2c1Nc1ccc(Br)cc1,C=C=C=O.N#Cc1cnc2ccc(N)cc2c1Nc1ccc(Br)cc1"
CCN(CC)c1ccc(Nc2cc(NC(=O)Nc3c(F)cccc3F)ncn2)cc1,CCN(CC)c1ccc(Nc2cc(N)ncn2)cc1.O=C=Nc1c(F)cccc1F,"CCN(CC)c1ccc(Nc2cc(N)ncn2)cc1.O=C=Nc1c(F)cccc1F,CCN(CC)c1ccc(N)cc1.O=C=Nc1c(F)cccc1F,CCN(CC)c1ccc(Nc2cc(N)ncn2)cc1.COC(=O)Nc1c(F)cccc1F,CCN(CC)c1ccc(N)cc1.O=C(Nc1cc(Cl)ncn1)Nc1c(F)cccc1F,CCN(CC)c1ccc(Nc2cc(N)ncn2)cc1.CCOC(=O)Nc1c(F)cccc1F,CCN(CC)c1ccc(Nc2cc(N)ncn2)cc1.O=C=Nc1c(F)cccc1Cl,CCOC(=O)Nc1cc(Nc2ccc(N(CC)CC)cc2)ncn1.Nc1c(F)cccc1F,CCN(CC)c1ccc(N)cc1.Nc1cc(NC(=O)Nc2c(F)cccc2F)ncn1,CCN(CC)c1ccc(Nc2cc(N=C=O)ncn2)cc1.Nc1c(F)cccc1F,CCNCC.O=C(Nc1cc(Nc2ccc(Cl)cc2)ncn1)Nc1c(F)cccc1F"
CCS(=O)(=O)NC(=O)c1cccc(N)c1,CCS(=O)(=O)NC(=O)c1cccc([N+](=O)[O-])c1,"CCS(=O)(=O)NC(=O)c1cccc([N+](=O)[O-])c1,CCS(N)(=O)=O.Nc1cccc(C(=O)O)c1,CCS(=O)(=O)NC(=O)c1cccc(NC(=O)OC(C)(C)C)c1,CCS(=O)(=O)Cl.NC(=O)c1cccc(N)c1,CCS(=O)(=O)NC(=O)c1cccc(NC(C)=O)c1,CCS(=O)(=O)NC(=O)c1cccc(NC(=O)OCc2ccccc2)c1,C#CS(=O)(=O)NC(=O)c1cccc(N)c1,CCS(=O)(=O)Cl.NC(=O)c1cccc(N)c1,CCS(N)(=O)=O.Nc1cccc(C(=O)O)c1,C=CS(=O)(=O)NC(=O)c1cccc(N)c1"
Nc1cc(-c2c(-c3ccc(F)cc3)nn3c2CCCC3)ccn1,Fc1ccc(-c2nn3c(c2-c2ccnc(NCc4ccccc4)c2)CCCC3)cc1,"Fc1ccc(-c2nn3c(c2-c2ccnc(F)c2)CCCC3)cc1.N,Fc1ccc(-c2nn3c(c2-c2ccnc(Cl)c2)CCCC3)cc1.N,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nn3c2CCCC3)ccn1,N.Oc1cc(-c2c(-c3ccc(F)cc3)nn3c2CCCC3)ccn1,Fc1ccc(-c2nn3c(c2-c2ccnc(F)c2)CCCC3)cc1.[NH4+],Fc1ccc(-c2nn3c(c2-c2ccnc(Cl)c2)CCCC3)cc1.N,O=[N+]([O-])c1cc(-c2c(-c3ccc(F)cc3)nn3c2CCCC3)ccn1,CC(C)(C)OC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nn3c2CCCC3)ccn1,Fc1ccc(-c2nn3c(c2-c2ccnc(Cl)c2)CCCC3)cc1.N,N.Nc1cc(-c2c(-c3ccc(F)cc3)nn3c2CCCC3)ccn1"
COP(=O)(Oc1ccc2c(c1)c(I)nn2C(=O)OC(C)(C)C)c1ccccc1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COP(=O)(Oc1ccc2[nH]nc(I)c2c1)c1ccccc1,"CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COP(=O)(Oc1ccc2[nH]nc(I)c2c1)c1ccccc1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COP(=O)(Oc1ccc2[nH]nc(I)c2c1)c1ccccc1,CC(C)(C)OC(=O)n1nc(I)c2cc(I)ccc21.COP(=O)(O)c1ccccc1,CC(C)(C)OC(N)=O.COP(=O)(Oc1ccc2[nH]nc(I)c2c1)c1ccccc1,CC(C)(C)OC(=O)n1nc(I)c2cc(I)ccc21.COP(=O)(Oc1ccc2[nH]nc(I)c2c1)c1ccccc1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COP(=O)(Oc1ccc2[nH]nc(I)c2c1)c1ccccc1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CCOP(=O)(Oc1ccc2[nH]nc(I)c2c1)c1ccccc1,CC(C)(C)OC(=O)Br.COP(=O)(Oc1ccc2[nH]nc(I)c2c1)c1ccccc1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COP(=O)(Oc1ccc2[nH]ncc2c1)c1ccccc1,CI.COP(=O)(Oc1ccc2[nH]nc(I)c2c1)c1ccccc1"
Fc1cccc(-c2cnc3[nH]ccc3c2)c1,Fc1cccc(-c2cnc3[nH]c(Cl)cc3c2)c1,"Brc1cnc2[nH]ccc2c1.OB(O)c1cccc(F)c1,Fc1cccc(I)c1.OB(O)c1cnc2[nH]ccc2c1,Fc1cccc(-c2cnc3[nH]ccc3c2)c1.OB(O)c1cccc(F)c1,Fc1cccc(Br)c1.OB(O)c1cnc2[nH]ccc2c1,O=S(=O)(Oc1cnc2[nH]ccc2c1)C(F)(F)F.OB(O)c1cccc(F)c1,Clc1cnc2[nH]ccc2c1.OB(O)c1cccc(F)c1,Fc1cccc(-c2cnc3[nH]ccc3c2)c1.OB(O)c1cccc(F)c1,Fc1cccc([Mg+])c1.OB(O)c1cnc2[nH]ccc2c1,Ic1cnc2[nH]ccc2c1.OB(O)c1cccc(F)c1,Fc1cccc([Mg]Br)c1.OB(O)c1cnc2[nH]ccc2c1"
CNNC(=O)OC(C)(C)C,CN(NC(=O)OC(C)(C)C)C(=O)OCc1ccccc1,"CC(C)(C)OC(=O)NN.CI,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CNN,CN(Cc1ccccc1)NC(=O)OC(C)(C)C,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CN(N)C(=O)O,CC(=O)NNC(=O)OC(C)(C)C,CN(NC(=O)OC(C)(C)C)C(=O)OCc1ccccc1,CN(NC(=O)OC(C)(C)C)C(=O)C(F)(F)F,CN(N)C(=O)OC(C)(C)C,CN(NC(=O)OC(C)(C)C)C(=O)OCc1ccccc1,CN(NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C"
Nc1cccc(Oc2ccc3nc(NC(=O)CC4CC4)cn3n2)c1,Nc1cccc(O)c1.O=C(CC1CC1)Nc1cn2nc(I)ccc2n1,"O=C(CC1CC1)Nc1cn2nc(Oc3cccc([N+](=O)[O-])c3)ccc2n1,CC(C)(C)OC(=O)Nc1cccc(Oc2ccc3nc(NC(=O)CC4CC4)cn3n2)c1,[N-]=[N+]=Nc1cccc(Oc2ccc3nc(NC(=O)CC4CC4)cn3n2)c1,Nc1cccc(O)c1.O=C(CC1CC1)Nc1cn2nc(I)ccc2n1,CC(=O)Nc1cccc(Oc2ccc3nc(NC(=O)CC4CC4)cn3n2)c1,Nc1cccc(O)c1.O=C(CC1CC1)Nc1cn2nc(Cl)ccc2n1,O=C(CC1CC1)Nc1cn2nc(Oc3cccc(NC(=O)OCc4ccccc4)c3)ccc2n1,Nc1cccc(O)c1.O=C(CC1CC1)Nc1cn2nc(I)ccc2n1,Nc1cccc(O)c1.O=C(CC1CC1)Nc1cn2nc(O)ccc2n1,CC1(C)OB(c2cccc(N)c2)OC1(C)C.O=C(CC1CC1)Nc1cn2nc(I)ccc2n1"
CC[C@@H]1CC[C@@H](Oc2ccc(Br)cc2)CC1,CC[C@@H]1CC[C@H](O)CC1.Oc1ccc(Br)cc1,"CC[C@H]1CC[C@@H](O)CC1.Oc1ccc(Br)cc1,CC[C@H]1CC[C@@H](O)CC1.Fc1ccc(Br)cc1,CC[C@H]1CC[C@H](O)CC1.Oc1ccc(Br)cc1,CC[C@H]1CC[C@H](O)CC1.Oc1ccc(Br)cc1,CC[C@H]1CC[C@@H](OS(C)(=O)=O)CC1.Oc1ccc(Br)cc1,CC[C@H]1CC[C@@H](O)CC1.Oc1ccc(Br)cc1,CC[C@H]1CC[C@H](O)CC1.Fc1ccc(Br)cc1,CC[C@H]1CC[C@H](O)CC1.Fc1ccc(Br)cc1,CC[C@H]1CC[C@H](OS(C)(=O)=O)CC1.Oc1ccc(Br)cc1,CC[C@H]1CC[C@H](OS(C)(=O)=O)CC1.Oc1ccc(Br)cc1"
COc1ccc(C2COCCO2)c2sc(NC(=O)C3CCCCC3)nc12,COc1ccc(C2COCCO2)c2sc(N)nc12.O=C(O)C1CCCCC1,"COc1ccc(C2COCCO2)c2sc(N)nc12.O=C(Cl)C1CCCCC1,COc1ccc(C2COCCO2)c2sc(N)nc12.O=C(O)C1CCCCC1,COC(=O)C1CCCCC1.COc1ccc(C2COCCO2)c2sc(N)nc12,CI.O=C(Nc1nc2c(O)ccc(C3COCCO3)c2s1)C1CCCCC1,COc1ccc(C2COCCO2)c2sc(Cl)nc12.NC(=O)C1CCCCC1,COC(=O)C1CCCCC1.COc1ccc(C2COCCO2)c2sc(N)nc12,COc1ccc(C2COCCO2)c2sc(N)nc12.O=C(OC(=O)C1CCCCC1)C1CCCCC1,COc1ccc(C2COCCO2)c2sc(N)nc12,C[O-].O=C(Nc1nc2c(O)ccc(C3COCCO3)c2s1)C1CCCCC1,COc1ccc(C2COCCO2)c2sc(N)nc12.O=C(Cl)C1CCCCC1"
Fc1ccc(-c2csc(Nc3ccccc3C(F)(F)F)n2)cc1,NC(=S)Nc1ccccc1C(F)(F)F.O=C(CBr)c1ccc(F)cc1,"NC(=S)Nc1ccccc1C(F)(F)F.O=C(CBr)c1ccc(F)cc1,NC(=S)Nc1ccccc1C(F)(F)F.NC(=S)c1ccc(F)cc1,NC(=S)Nc1ccccc1C(F)(F)F.O=C(CBr)c1ccc(F)cc1,NC(=S)Nc1ccc(F)cc1C(F)(F)F.O=C(CBr)c1ccc(F)cc1,NC(=S)Nc1ccccc1C(F)(F)F.O=C(CCl)c1ccc(F)cc1,NC(=S)Nc1ccccc1C(F)(F)F.O=C(CBr)c1ccc(F)cc1,Nc1ccccc1C(F)(F)F.O=C(CBr)c1ccc(F)cc1,NC(=S)Nc1ccccc1C(F)(F)F,NC(=S)Nc1cc(F)ccc1C(F)(F)F.O=C(CBr)c1ccc(F)cc1,NC(=S)NC(=S)Nc1ccccc1C(F)(F)F.O=C(CBr)c1ccc(F)cc1"
COc1ccc(CN2C(=O)CCCC2c2c(OC)cccc2OC)cc1,COc1ccc(CCl)cc1.COc1cccc(OC)c1C1CCCC(=O)N1,"COc1ccc(CCl)cc1.COc1cccc(OC)c1C1CCCC(=O)N1,COc1ccc(CBr)cc1.COc1cccc(OC)c1C1CCCC(=O)N1,COc1cccc(CCl)c1.COc1cccc(OC)c1C1CCCC(=O)N1,CI.COc1ccc(CN2C(=O)CCCC2c2c(OC)cccc2OC)cc1,COc1ccc(CBr)cc1.COc1cccc(OC)c1C1CCCC(=O)N1,C,CO.COc1ccc(CN2C(=O)CCCC2c2c(OC)cccc2OC)cc1,COc1ccc(CCl)cc1.COc1cccc(OC)c1C1CCC(=O)N1,COc1ccc(CCl)cc1.COc1cccc(C2CCCC(=O)N2)c1OC,COc1ccc(Cl)cc1.COc1cccc(OC)c1C1CCCC(=O)N1"
O=C(NCc1ccc(C(F)(F)F)cc1)c1ccc(S(=O)(=O)Nc2nc[nH]n2)cc1,Nc1nc[nH]n1.O=C(NCc1ccc(C(F)(F)F)cc1)c1ccc(S(=O)(=O)Cl)cc1,"NCc1ccc(C(F)(F)F)cc1.O=C(O)c1ccc(S(=O)(=O)Nc2nc[nH]n2)cc1,COC(=O)c1ccc(S(=O)(=O)Nc2nc[nH]n2)cc1.NCc1ccc(C(F)(F)F)cc1,NCc1ccc(C(F)(F)F)cc1.O=C(Cl)c1ccc(S(=O)(=O)Nc2nc[nH]n2)cc1,Nc1nc[nH]n1.O=C(O)c1ccc(S(=O)(=O)Nc2nc[nH]n2)cc1,NCc1ccc(C(F)(F)F)cc1.O=C([O-])c1ccc(S(=O)(=O)Nc2nc[nH]n2)cc1,NCc1ccc(C(F)(F)F)cc1.O=C(NCc1ccc(C(F)(F)F)cc1)c1ccc(S(=O)(=O)Nc2nc[nH]n2)cc1,CCOC(=O)c1ccc(S(=O)(=O)Nc2nc[nH]n2)cc1.NCc1ccc(C(F)(F)F)cc1,NCc1ccc(C(F)(F)F)cc1.O=C(O)c1ccc(S(=O)(=O)Nc2nc[nH]n2)cc1,,COc1ccc(Cn2cnc(NS(=O)(=O)c3ccc(C(=O)NCc4ccc(C(F)(F)F)cc4)cc3)n2)cc1"
CC(C)(C)OC(=O)N1CCc2[nH]c3c(NC(=O)CCCl)cccc3c2C1,CC(C)(C)OC(=O)N1CCc2[nH]c3c(N)cccc3c2C1.O=C(Cl)CCCl,"CC(C)(C)OC(=O)N1CCc2[nH]c3c(N)cccc3c2C1.O=C(Cl)CCCl,CC(C)(C)OC(=O)N1CCc2[nH]c3c(N)cccc3c2C1.O=C(O)CCCl,CC(C)(C)OC(=O)N1CCc2[nH]c3c(N)cccc3c2C1.O=C(CCCl)OC(=O)CCCl,CC(C)(C)OC(=O)N1C=Cc2[nH]c3c(NC(=O)CCCl)cccc3c2C1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.O=C(CCCl)Nc1cccc2c3c([nH]c12)CCNC3,CC(C)(C)OC(=O)N1CCc2[nH]c3c(N)cccc3c2C1.O=C(Br)CCCl,CC(C)(C)OC(=O)N1CCc2[nH]c3c(N)cccc3c2C1.O=C(Cl)CCCl,CC(C)(C)OC(=O)N1CCc2[nH]c3c([N+](=O)[O-])cccc3c2C1.O=C(Cl)CCCl,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.Nc1cccc2c3c([nH]c12)CCNC3,CC(C)(C)OC(=O)N1CCc2[nH]c3c(N)cccc3c2C1.O=C(Cl)C=CCl"
