products,reactants,predictions
Cc1c(C2CC2)cc(Cl)c(N)c1F,Cc1c(Br)cc(Cl)c(N)c1F.OB(O)C1CC1,"CC(=O)Nc1c(Cl)cc(C2CC2)c(C)c1F,Cc1c(C2CC2)cc(Cl)c(NC(=O)C(F)(F)F)c1F,Cc1c(C2CC2)cc(Cl)c(NC(=O)OC(C)(C)C)c1F,Cc1c(C2CC2)cc(Cl)c(N)c1F.OB(O)C1CC1,Cc1c(I)cc(Cl)c(N)c1F.OB(O)C1CC1,Cc1c(Br)cc(Cl)c(N)c1F.OB(O)C1CC1,Cc1c(C2=CC2)cc(Cl)c(N)c1F,Cc1c(C2CC2)cc(Cl)c(N)c1F.Nc1c(Cl)ccc(B(O)O)c1F,Cc1c(C2CC2)cc(Cl)c(NCc2ccccc2)c1F,Cc1c(F)c(C2CC2)cc(Cl)c1[N+](=O)[O-]"
CCn1c(=O)sc2cc([N+](=O)[O-])ccc21,CCI.O=c1[nH]c2ccc([N+](=O)[O-])cc2s1,"CCI.O=c1[nH]c2ccc([N+](=O)[O-])cc2s1,CCBr.O=c1[nH]c2ccc([N+](=O)[O-])cc2s1,CCO.O=c1[nH]c2ccc([N+](=O)[O-])cc2s1,CCI.O=c1[nH]c2ccc([N+](=O)[O-])cc2s1,,,CCI.O=[N+]([O-])c1ccc2c(c1)S[SH](=O)N2,,,"
Cc1cc(OC2CCN(C(=O)OC(C)(C)C)CC2)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCC(OS(C)(=O)=O)CC1.Cc1cc(O)ccc1[N+](=O)[O-],"CC(C)(C)OC(=O)N1CCC(O)CC1.Cc1cc(O)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCC(O)CC1.Cc1cc(F)ccc1[N+](=O)[O-],,CC(C)(C)OC(=O)N1CCC(O)CC1.Cc1cc(O)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCC(OS(C)(=O)=O)CC1.Cc1cc(O)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCC(O)CC1.Cc1cc(O)ccc1[N+](=O)[O-],,CC(C)(C)OC(=O)N1CCC(=O)CC1.Cc1cc(O)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCC(I)CC1.Cc1cc(O)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCC(O)CC1.Cc1cc([N+](=O)[O-])ccc1O"
CCCc1cccc2c1OCCNC2,CCCc1cccc2c1OCCN(C(=O)OC(C)(C)C)C2,"CCCc1cccc2c1OCCN(Cc1ccccc1)C2,CCCc1cccc2c1OCCN(C(=O)OC(C)(C)C)C2,CCCc1cccc2c1OCCN(Cc1ccc(OC)cc1)C2,CCCc1cccc2c1OCC(=O)NC2,,C=CCc1cccc2c1OCCNC2,CCCc1cccc2c1OCCN=C2,,C/C=C/c1cccc2c1OCCNC2,CCCc1cccc2c1OCC=NC2"
O=S1CCOCC1c1ccc(Cl)c(Cl)c1,Clc1ccc(C2COCCS2)cc1Cl.O=C(OO)c1cccc(Cl)c1,"Clc1ccc(C2COCCS2)cc1Cl.O=C(OO)c1cccc(Cl)c1,Clc1ccc(C2COCCS2)cc1Cl.OO,Clc1ccc(C2COCCS2)cc1Cl.O=S([O-])OO,Clc1ccc(C2COCCS2)cc1Cl.O=C(OO)c1cccc(Cl)c1,Clc1ccc(C2COCCS2)cc1Cl.O=[Zn+],Clc1ccc(C2COCCS2)cc1Cl.O=[IH],,Clc1ccc(C2COCCS2)cc1Cl.O=C=O,Clc1ccc(C2COCCS2)cc1Cl.O=C([O-])OO,Clc1ccc(C2COCCS2)cc1Cl.O=C(OO)c1ccccc1Cl"
COc1ccc(Oc2ccc(Br)cc2C(=O)O)c(F)c1F,COc1ccc(O)c(F)c1F.O=C(O)c1cc(Br)ccc1Br,"COC(=O)c1cc(Br)ccc1Oc1ccc(OC)c(F)c1F,CCOC(=O)c1cc(Br)ccc1Oc1ccc(OC)c(F)c1F,CI.O=C(O)c1cc(Br)ccc1Oc1ccc(O)c(F)c1F,C[S-].O=C(O)c1cc(Br)ccc1Oc1ccc(O)c(F)c1F,C[Mg+].O=C(O)c1cc(Br)ccc1Oc1ccc(O)c(F)c1F,,,CO.O=C(O)c1cc(Br)ccc1Oc1ccc(O)c(F)c1F,,COC(=O)c1cc(Br)ccc1Oc1ccc(OC)c(F)c1[Mg+]"
CCc1cccc2c(OCOC)cccc12,CCI.COCOc1cccc2c(Br)cccc12,"CCc1cccc2c(O)cccc12.COCCl,C=Cc1cccc2c(OCOC)cccc12,C#Cc1cccc2c(OCOC)cccc12,CCc1cccc2c(OCOC)cccc12.CI,CB(O)O.COCOc1cccc2c(Br)cccc12,CCB(O)O.COCOc1cccc2c(Br)cccc12,CCc1cccc2c(O)cccc12.COCBr,CCc1cccc2c(O)cccc12.COCCl,CCc1cccc2c(OCCl)cccc12.C[O-],CC[Mg+].COCOc1cccc2c(Br)cccc12"
N#Cc1ccc(OCc2ccccc2)cc1Cl,BrCc1ccccc1.N#Cc1ccc(O)cc1Cl,"BrCc1ccccc1.N#Cc1ccc(O)cc1Cl,N#Cc1ccc(F)cc1Cl.OCc1ccccc1,,N#Cc1ccc(O)cc1Cl.OCc1ccccc1,N#Cc1ccc(O)cc1Cl.[Cu]CBr,N#Cc1ccc(O)cc1Cl.OCc1ccccc1,,,BrCc1ccccc1.N#Cc1ccc([O-])cc1Cl,BrCc1ccccc1.N#Cc1ccc(F)cc1Cl"
CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CNC,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CN(C)Cc1ccccc1,"CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CN(C)C(=O)OC(C)(C)C,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CBr.CN,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CCl.CN,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1COS(C)(=O)=O.CN,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1C=O.CN,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CN(C)C(=O)C(F)(F)F,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1C.CN,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1C[NH3+].CN,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CN(C)Cc1ccccc1,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CN(C)C(=O)OCC1c2ccccc2-c2ccccc21"
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Cl)ncnc2cc1OCC1CCN(C)CC1.Cc1cc2c(F)c(O)ccc2[nH]1,"COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCC1CCNCC1.Cc1cc2c(F)c(O)ccc2[nH]1,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1O.Cc1cc2c(F)c(OCC3CCN(C)CC3)ccc2[nH]1,COc1cc2c(Cl)ncnc2cc1OCC1CCN(C)CC1.Cc1cc2c(F)c(O)ccc2[nH]1,C,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCC1CCN(C)CC1.Cc1cc2c(F)c(O)ccc2[nH]1,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1O,CN1CCC(COS(C)(=O)=O)CC1.COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1O,CN1CCC(CO)CC1.COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1O,C=O.COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCC1CCNCC1,CI.COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCC1CCNCC1"
CC(C)CN1C(=O)c2c(F)ccc(F)c2C1O,CC(C)CN1C(=O)c2c(F)ccc(F)c2C1=O,"CC(C)CN1C(=O)c2c(F)ccc(F)c2C1=O,CC(C)CN1C(=O)c2c(F)ccc(F)c2C1=O,CC(C)CN1C(=O)c2c(F)ccc(F)c2C1=O,,CC(C)CN1C(=O)c2c(F)ccc(F)c2C1=O,CC(C)Cn1c(=O)oc2c(F)ccc(F)c2c1=O,,CC(C)Cn1c(=O)[se]c2c(F)ccc(F)c2c1=O,,CC(C)CN1C(=O)c2c(F)ccc(F)c2C1=O"
N#Cc1ccc(C(=O)Nc2c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc2Br)cc1[N+](=O)[O-],N#Cc1ccc(C(=O)O)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc1Br,"N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Br)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)O)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)[Mg+])cc1Br,N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C([O-])(F)F)C(F)(F)F)cc1Br,,N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)[Cu])cc1Br"
CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2-n2cc(CNC(=O)c3ccc(Cl)s3)nn2)CC1,CC(=O)Cl.O=C(NCc1cn(-c2ccc(-n3ccccc3=O)cc2N2CCNCC2)nn1)c1ccc(Cl)s1,"C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2N=[N+]=[N-])CC1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2C=O)CC1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2-n2cc(CN=[N+]=[N-])nn2)CC1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2Br)CC1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2-n2cc(I)nn2)CC1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(Br)ccc2-n2ccccc2=O)CC1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2[NH3+])CC1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2[N+](=O)[O-])CC1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2N)CC1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2I)CC1"
Clc1ccc(I)c(OCc2ncccc2Br)c1,OCc1ncccc1Br.Oc1cc(Cl)ccc1I,"BrCc1ncccc1Br.Oc1cc(Cl)ccc1I,OCc1ncccc1Br.Oc1cc(Cl)ccc1I,OCc1ncccc1Br.Oc1cc(Cl)ccc1I,ClCc1ncccc1Br.Oc1cc(Cl)ccc1I,Fc1cc(Cl)ccc1I.OCc1ncccc1Br,BrCBr.Oc1cc(Cl)ccc1I,Oc1cc(Cl)ccc1I.[O-]CBr,Oc1cc(Cl)ccc1I.[Cu]CBr,Fc1cc(Cl)ccc1I.OCc1ncccc1Br,"
COC(=O)c1ccc(Nc2nc(NCc3ccc(O)cc3)nc(OCC(F)(F)F)n2)cc1,COC(=O)c1ccc(Nc2nc(Cl)nc(OCC(F)(F)F)n2)cc1.NCc1ccc(O)cc1,"COC(=O)c1ccc(Nc2nc(NCc3ccc(OCc4ccccc4)cc3)nc(OCC(F)(F)F)n2)cc1,COC(=O)c1ccc(Nc2nc(NCc3ccc(OC)cc3)nc(OCC(F)(F)F)n2)cc1,COC(=O)c1ccc(Nc2nc(Cl)nc(OCC(F)(F)F)n2)cc1.NCc1ccc(O)cc1,COC(=O)c1ccc(Nc2nc(NCc3ccc(OC(C)=O)cc3)nc(OCC(F)(F)F)n2)cc1,,CO.O=C(O)c1ccc(Nc2nc(NCc3ccc(O)cc3)nc(OCC(F)(F)F)n2)cc1,COC(=O)c1ccc(Nc2nc(NCc3ccc(O[Si](C)(C)C(C)(C)C)cc3)nc(OCC(F)(F)F)n2)cc1,COC(=O)c1ccc(Cl)cc1.Nc1nc(NCc2ccc(O)cc2)nc(OCC(F)(F)F)n1,COC(=O)c1ccc(N)cc1.Oc1ccc(CNc2nc(Cl)nc(OCC(F)(F)F)n2)cc1,COC(=O)c1ccc(Nc2nc(NC[NH3+])nc(OCC(F)(F)F)n2)cc1.Oc1ccc(CBr)cc1"
CC1=CCCC(C)(C)C1/C=C/C(C)[N+](C)(C)Cc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)C1/C=C/C(C)N(C)C.ClCc1ccc(Cl)cc1Cl,"CC1=CCCC(C)(C)C1/C=C/C(C)N(C)C.ClCc1ccc(Cl)cc1Cl,C,CC1=CCCC(C)(C)C1/C=C/C(C)N(C)C.Clc1ccc(CBr)c(Cl)c1,CNC(C)/C=C/C1C(C)=CCCC1(C)C.ClCc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)[C@@H]1/C=C/C(C)N(C)C.ClCc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)C1/C=C\C(C)N(C)C.ClCc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)C1/C=C/C(C)Br.CN(C)Cc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)C1C=CC(C)N(C)C.ClCc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)C1/C=C/C(C)N(C)C.ClCc1ccc(Cl)cc1Cl,CC1=C(/C=C/C(C)N(C)C)C(C)(C)CCC1.ClCc1ccc(Cl)cc1Cl"
CC(C)(C)OC(=O)COc1ccc(Cl)cc1C#Cc1ccc(C(=O)N2CCOCC2)cc1,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.O=C(c1ccc(Br)cc1)N1CCOCC1,"C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.O=C(c1ccc(Br)cc1)N1CCOCC1,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.O=C(c1ccc(I)cc1)N1CCOCC1,C#Cc1cc(Cl)ccc1OC.CC(C)(C)OC(=O)COc1ccc(Cl)cc1I,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.O=C(c1ccc(Cl)cc1)N1CCOCC1,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.O=C(c1ccc(B(O)O)cc1)N1CCOCC1,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.CC(C)(C)OC(=O)c1ccc(Br)cc1,C#Cc1cc(Cl)ccc1OC[N+](=O)[O-].CC(C)(C)OC(=O)COc1ccc(Cl)cc1I,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.O=C(c1ccc([Mg+])cc1)N1CCOCC1,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.O=C(c1ccc([O-])cc1)N1CCOCC1,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.[NH3+]c1ccc(C(=O)N2CCOCC2)cc1"
CC(C)C[C@H]1C(=O)N[C@H](c2cccs2)CN1C(=O)c1cc(-c2ccc(F)cc2)on1,CC(C)C[C@@H]1NC[C@@H](c2cccs2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,"CC(C)C[C@@H]1NC[C@H](c2cccs2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,CC(C)CC1NCC(c2cccs2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,CC(C)C[C@@H]1NC[C@@H](c2cccs2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,CC(C)C[C@@H]1NC[C@H](c2cccs2)NC1=O.[NH3+]c1cc(C(=O)O)no1,CC(C)C[C@@H]1NC[C@H](c2cccs2)NC1=O.O=C(O)c1cc(I)on1,,CC(C)C[C@@H]1NC[C@H](I)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,CC(C)C[C@@H]1NC[C@H](F)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,CC(C)C[C@@H]1NC[C@H](c2cccs2)NC1=O.O=C(O)c1cc(B(O)O)on1,"
COC(=O)CCC(=O)N1CC(C(C)C)Oc2c(C(C)C)cccc21,CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCC(=O)Cl,"CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCC(=O)Cl,CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCC(=O)[O-],C=C(C)c1cccc2c1OC(C(C)C)CN2C(=O)CCC(=O)OC,CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCC(=O)Br,CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCCBr,CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCCCl,CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCC(=O)O,CC(C)c1cccc2c1O[C@@H](C(C)C)CN2.COC(=O)CCC(=O)Cl,CC(C)c1cccc2c1O[S](C(C)C)CN2.COC(=O)CCC(=O)Cl,"
CC1(O)CCC(=O)CC1,CC1(O)CCC2(CC1)OCCO2,"CC1(O)CCC2(CC1)OCCO2,CC1(O)CCC(O)CC1,,,CC1(O)CCC2(CC1)OCCO2,,CC1(O)CCC2(C1)OCCO2,,CC1(O)CCC2(CC1)OCCO2,CC1(I)CCC2(CC1)OCCO2"
COC(=O)[C@H]1CC[C@H](N(Cc2ccc(OC)cc2)C(=O)OCc2ccccc2)[C@@H]1c1ccc(F)cc1,COC(=O)[C@H]1CC[C@H](NCc2ccc(OC)cc2)[C@@H]1c1ccc(F)cc1.O=C(Cl)OCc1ccccc1,"COC(=O)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)[C@@H]1c1ccc(F)cc1.COc1ccc(CCl)cc1,COC(=O)C1CCC(NC(=O)OCc2ccccc2)C1c1ccc(F)cc1.COc1ccc(CCl)cc1,COC(=O)[C@H]1CC[C@H](NCc2ccc(OC)cc2)[C@@H]1c1ccc(F)cc1.O=C(Cl)OCc1ccccc1,COC(=O)[C@H]1CC[C@@H](NC(=O)OCc2ccccc2)[C@@H]1c1ccc(F)cc1.COc1ccc(CCl)cc1,COC(=O)C1CCC(NCc2ccc(OC)cc2)C1c1ccc(F)cc1.O=C(Cl)OCc1ccccc1,COC(=O)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)[C@H]1c1ccc(F)cc1.COc1ccc(CCl)cc1,COC(=O)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)[C@@H]1c1ccc(F)cc1.COc1ccc(CBr)cc1,COC(=O)[C@H]1CC[C@H](Nc2ccc(F)cc2)[C@@H]1c1ccc(F)cc1.COc1ccc(CCl)cc1,COC(=O)C1=CC[C@H](NC(=O)OCc2ccccc2)[C@@H]1c1ccc(F)cc1.COc1ccc(CCl)cc1,COC(=O)[C@H]1CCC(NC(=O)OCc2ccccc2)C1c1ccc(F)cc1.COc1ccc(CCl)cc1"
CC(C)(C)OC(=O)N1CCN(C(=O)CN2C(=O)c3cccc(N)c3C2=O)CC1,CC(C)(C)OC(=O)N1CCNCC1.Nc1cccc2c1C(=O)N(CC(=O)O)C2=O,"CC(C)(C)OC(=O)N1CCN(C(=O)CN2C(=O)c3cccc([N+](=O)[O-])c3C2=O)CC1,CC(C)(C)OC(=O)N1CCNCC1.Nc1cccc2c1C(=O)N(CC(=O)O)C2=O,,,,CC(C)(C)OC(=O)N1CCN(C(=O)CCl)CC1.Nc1cccc2c1C(=O)NC2=O,,CC(C)(C)OC(=O)N1CCN(C(=O)CBr)CC1.Nc1cccc2c1C(=O)NC2=O,CC(C)(C)OC(=O)N1CCNNCC1.Nc1cccc2c1C(=O)N(CC(=O)O)C2=O,CC(C)(C)OC(=O)N1CCNCC1.Nc1cccc2c1C(=O)N(CC(=O)O)C2=O"
O=C(Nc1ccc(C(=O)N2C[C@H]3CCCN3c3ccccc32)cc1)c1ccccc1-c1ccccc1,O=C(O)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@H]1CCCN21,"O=C(Cl)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@H]1CCCN21,,O=C(Cl)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@@H]1CCCN21,O=C(O)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@H]1CCCN21,O=C(Cl)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@H]1CCCN21,,Nc1ccc(C(=O)N2C[C@H]3CCCN3c3ccccc32)cc1.O=C(Cl)c1ccccc1-c1ccccc1,O=C(Cl)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@H]1CCCN21,O=C(Cl)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@H]1CCCN21,O=C(Cl)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)N[C@@H]1CCCN21"
CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)O)cc1,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)OC)cc1,"CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)OC)cc1,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)OCC)cc1,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)OC(C)(C)C)cc1,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)OF)cc1,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)OC)cc1,,CCCCCCCN(CCc1ccccc1)C(=O)C[PH2]c1ccc(OCc2ccccc2C(=O)OC)cc1,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCBr)cc1.O=C(O)c1ccccc1CO,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCI)cc1.O=C(O)c1ccccc1CO,"
CC(C)(C)OC(=O)[C@@H]1C[C@H]1[C@@](C)(N[S@](=O)C(C)(C)C)C(F)(F)CO,CCOC(=O)C(F)(F)[C@](C)(N[S@](=O)C(C)(C)C)[C@@H]1C[C@H]1C(=O)OC(C)(C)C,"CCOC(=O)C(F)(F)[C@](C)(N[S@](=O)C(C)(C)C)[C@H]1C[C@@H]1C(=O)OC(C)(C)C,CCOC(=O)C(F)(F)[C@](C)(N[S@](=O)C(C)(C)C)[C@H]1C[C@H]1C(=O)OC(C)(C)C,CCOC(=O)C(F)(F)[C@](C)(N[S@@](=O)C(C)(C)C)[C@H]1C[C@@H]1C(=O)OC(C)(C)C,CCOC(=O)C(F)(F)[C@](C)(N[S@](=O)C(C)(C)C)[C@@H]1C[C@H]1C(=O)OC(C)(C)C,CCOC(=O)C(F)(F)[C@](C)(N[S@@](=O)C(C)(C)C)[C@H]1C[C@H]1C(=O)OC(C)(C)C,COC(=O)C(F)(F)[C@](C)(N[S@](=O)C(C)(C)C)[C@H]1C[C@@H]1C(=O)OC(C)(C)C,CCOC(=O)C(F)(F)[C@](C)(N[S@](=O)C(C)(C)C)[C@@H]1C[C@@H]1C(=O)OC(C)(C)C,,CCOC(=O)C(F)(F)[C@](C)(N[S@@](=O)C(C)(C)C)[C@@H]1C[C@H]1C(=O)OC(C)(C)C,CCOC(=O)C(F)(F)[C@](C)(N[SiH2](=O)C(C)(C)C)[C@H]1C[C@@H]1C(=O)OC(C)(C)C"
COC(C)Cc1nc2cnc3ccccc3c2n1CC(C)C,CC(C)Cn1c(CC(C)O)nc2cnc3ccccc3c21.CI,"CC(C)Cn1c(CC(C)O)nc2cnc3ccccc3c21.CI,C,CC(C)Cn1c(CC(C)O)nc2cnc3ccccc3c21.CI,CI.COC(C)Cc1nc2cnc3ccccc3c2n1CC(C)C,,,C.CC(C)Cn1c(CC(C)O)nc2cnc3ccccc3c21,CC(C)Cn1c(CC(C)O)nc2cnc3ccccc3c21.CF,CC(C)Cn1c(CC(C)O)nc2cnc3ccccc3c21.C[Mg+],"
