products,reactants,predictions
CCOc1cc(C(=O)O)ccc1F,CCOC(=O)c1ccc(F)c(OCC)c1,"CCOc1cc(C(=O)OC)ccc1F,,CCOc1cc([N+](=O)[O-])ccc1F,CCOC(=O)c1ccc(F)c(OCC)c1,CCOc1cc(OC)ccc1F,C.O=C(O)c1ccc(F)c(O)c1,CCNc1cc(C(=O)OC)ccc1F,C#COc1cc(C(=O)O)ccc1F,,CCOOc1cc(C(=O)OC)ccc1F"
CN(C)Cc1cc(Cl)ccc1N,CN(C)Cc1cc(Cl)ccc1[N+](=O)[O-],"CN(C)C(=O)c1cc(Cl)ccc1N,CN(C)Cc1cc(Cl)ccc1[N+](=O)[O-],CN(C)C(O)c1cc(Cl)ccc1N,CN(C)C(Cl)c1cc(Cl)ccc1N,C=O.CNC.Nc1ccc(Cl)cc1,CNC.Nc1ccc(Cl)cc1CCl,CN(C)CCl.Nc1ccc(Cl)cc1,CN(C)Cc1cc(Cl)ccc1N=[N+]=[N-],CN(C)CCc1cc(Cl)ccc1[N+](=O)[O-],CF.CNCc1cc(Cl)ccc1N"
Cc1cnc(Cl)nc1Cc1cccc(C(F)(F)F)c1,Cc1cnc(Cl)nc1Cl.FC(F)(F)c1cccc(CBr)c1,"Cc1cnc(Cl)nc1Cl.FC(F)(F)c1cccc(C[Zn+])c1,Cc1cnc(Cl)nc1Cl.FC(F)(F)c1cccc(CCl)c1,Cc1cnc(Cl)nc1C(O)c1cccc(C(F)(F)F)c1,Cc1cnc(Cl)nc1Cl.FC(F)(F)c1cccc(C[Mg+])c1,Cc1cnc(Cl)nc1CCl.FC(F)(F)c1cccc(C[Zn+])c1,Cc1cnc(Cl)nc1Cl.FC(F)(F)c1cccc(C[Zn]Br)c1,Cc1cnc(Cl)nc1Cl.FC(F)(F)c1cccc(C[Zn]Cl)c1,OCc1cnc(Cl)nc1Cc1cccc(C(F)(F)F)c1,OCc1cnc(Cl)nc1C(O)c1cccc(C(F)(F)F)c1,FC(F)(F)c1cccc(C[Zn+])c1.OCc1cnc(Cl)nc1Cl"
CC(C)(C)OC(=O)N1CC(N2CCN(Cc3ccccc3)CC2)C1,CC(C)(C)OC(=O)N1CC(N)C1.ClCCN(CCCl)Cc1ccccc1,"CC(C)(C)OC(=O)N1CC(N)C1.ClCCN(CCCl)Cc1ccccc1,CC(C)(C)OC(=O)N1CC(=O)C1.ClCCN(CCCl)Cc1ccccc1,CC(C)(C)OC(=O)N1CC(N)C1.ClCCN(CCBr)Cc1ccccc1,CC(C)(C)OC(=O)N1CC(N)C1.ClCCN(CCCl)Cc1ccccc1,CC(C)(C)OC(=O)N1CC(N)C1.ClCCN1CCN(Cc2ccccc2)CC1,CC(C)(C)OC(=O)N1CC(N)C1.ClCCN(CCCl)Cc1ccccc1,CC(C)(C)OC(=O)N1CC(=O)C1.c1ccc(CN2CCNCC2)cc1,CC(C)(C)OC(=O)N1CC(O)C1.ClCCN(CCCl)Cc1ccccc1,CC(C)(C)OC(=O)N1CC(N)C1.ClCCN(CCCl)OCc1ccccc1,CC(C)(C)OC(=O)N1CC(NCCCl)C1.c1ccc(CN2CCNCC2)cc1"
O=C(OCc1ccccc1)N1CCC[C@@H]1CO,O=C(Cl)OCc1ccccc1.OC[C@H]1CCCN1,"O=C(Cl)OCc1ccccc1.OC[C@H]1CCCN1,CC(Cl)OC(=O)OCc1ccccc1.OC[C@H]1CCCN1,O=C(O)[C@H]1CCCN1C(=O)OCc1ccccc1,,O=C(Br)OCc1ccccc1.OC[C@H]1CCCN1,CC(=O)OC[C@H]1CCCN1C(=O)OCc1ccccc1,O=C(Cl)OCc1ccccc1.OC[C@H]1CCCN1,O=C(Cl)OCc1ccccc1.OC[C@H]1CCCN1,O=C(Cl)OCc1ccccc1.OC[C@@H]1CCCN1,CC(Br)OC(=O)OCc1ccccc1.OC[C@H]1CCCN1"
NCCOC(c1ccc(F)cc1)c1ccccc1Cl,CC(=O)NCCOC(c1ccc(F)cc1)c1ccccc1Cl,"O=C1c2ccccc2C(=O)N1CCOC(c1ccc(F)cc1)c1ccccc1Cl,[N-]=[N+]=NCCOC(c1ccc(F)cc1)c1ccccc1Cl,N#CCOC(c1ccc(F)cc1)c1ccccc1Cl,CC(C)(C)OC(=O)NCCOC(c1ccc(F)cc1)c1ccccc1Cl,N#CCOC(c1ccc(F)cc1)c1ccccc1Cl,O=[N+]([O-])CCOC(c1ccc(F)cc1)c1ccccc1Cl,O=C1c2ccccc2C(=O)N1CCOC(c1ccc(F)cc1)c1ccccc1Cl,N#CCOC(c1ccc(Cl)cc1)c1ccccc1Cl,N#CCOC(c1ccc(F)cc1)c1ccccc1Cl,[N-]=[N+]=NCCOC(c1ccc(F)cc1)c1ccccc1Cl"
COc1ccc(CCOc2cc(C(=O)O)ccc2Cl)cc1,COC(=O)c1ccc(Cl)c(OCCc2ccc(OC)cc2)c1,"COC(=O)c1ccc(Cl)c(OCCc2ccc(OC)cc2)c1,CCOC(=O)c1ccc(Cl)c(OCCc2ccc(OC)cc2)c1,COc1ccc(CCOc2cc(C(=O)OC(C)(C)C)ccc2Cl)cc1,COc1ccc(CCOc2cc(C(=O)N(C)C)ccc2Cl)cc1.O,COc1ccc(CCOc2cc(C(=O)OC(C)C)ccc2Cl)cc1,CI.COc1ccc(CCOc2cc(C(=O)O)ccc2Cl)cc1,COOC(=O)c1ccc(Cl)c(OCCc2ccc(OC)cc2)c1,Cc1ccc(CCOc2cc(C(=O)OC(C)(C)C)ccc2Cl)cc1,COC(=O)c1ccc(Br)c(OCCc2ccc(OC)cc2)c1,COc1ccc(CCOc2cc(C(=O)O)ccc2Cl)cc1.C[Mg+]"
N=C(N)Nc1ccc(F)cc1F,N#CN.Nc1ccc(F)cc1F,"N#CN.Nc1ccc(F)cc1F,N#C[S-].Nc1ccc(F)cc1F,,N#CCl.Nc1ccc(F)cc1F,N#CBr.Nc1ccc(F)cc1F,N#C[Cu].Nc1ccc(F)cc1F,N#C[N+](=O)[O-].Nc1ccc(F)cc1F,N#CN.N#CNc1ccc(F)cc1F,N#CNc1ccc(F)cc1F.N#C[S-],N#C[Mg+].Nc1ccc(F)cc1F"
CCCCCCNC(=O)Oc1ccc2c(c1)C(C)(C)CN2Cc1ccccc1,CC1(C)CN(Cc2ccccc2)c2ccc(O)cc21.CCCCCCN=C=O,"CC1(C)CN(Cc2ccccc2)c2ccc(O)cc21.CCCCCCN=C=O,,CC1(C)CN(Cc2ccccc2)c2ccc(O)cc21.CCCCCCN=C=O,CC1(C)CN(Cc2ccccc2)c2ccc(OC(=O)Cl)cc21.CCCCCCN,CC1(C)CN(Cc2ccccc2)c2cc(O)ccc21.CCCCCCN=C=O,,CC1(C)CN(Cc2ccccc2)c2ccc(O)cc21.CCCCCCCN=C=O,,,CC1(C)CN(Cc2ccccc2)c2ccc(O)cc21.CCCCCCN=C=O"
Cc1ccc(S(=O)(=O)OCC2Cc3c(F)c(F)cc(-c4ccccc4C)c3O2)cc1,Cc1ccc(S(=O)(=O)OCC2Cc3c(F)c(F)cc(Br)c3O2)cc1.Cc1ccccc1B(O)O,"Cc1ccc(S(=O)(=O)OCC2Cc3c(F)c(F)cc(Br)c3O2)cc1.Cc1ccccc1B(O)O,,CS(=O)(=O)OCC1Cc2c(F)c(F)cc(Br)c2O1.Cc1ccccc1B(O)O,,Cc1ccc(S(=O)(=O)OCC2Cc3c(F)c(F)cc(Br)c3O2)cc1.Cc1ccccc1B(O)O,CB(O)O.Cc1ccc(S(=O)(=O)OCC2Cc3c(F)c(F)cc(-c4ccccc4C)c3O2)cc1,Cc1cc2c(F)c(F)cc(Br)c2o1.Cc1ccccc1B(O)O,CC(=O)c1ccc(S(=O)(=O)OCC2Cc3c(F)c(F)cc(Br)c3O2)cc1.Cc1ccccc1B(O)O,,CC(=O)OCC1Cc2c(F)c(F)cc(Br)c2O1.Cc1ccccc1B(O)O"
C=CCN(CC(c1ccccc1)c1ccccc1)C(=O)OC(C)(C)C,C=CCBr.CC(C)(C)OC(=O)NCC(c1ccccc1)c1ccccc1,"C=CCBr.CC(C)(C)OC(=O)NCC(c1ccccc1)c1ccccc1,C=CCBr.CC(C)(C)OC(=O)NCC(c1ccccc1)c1ccccc1,BrCC(c1ccccc1)c1ccccc1.C=CCNCC(c1ccccc1)c1ccccc1,C#CCBr.CC(C)(C)OC(=O)NCC(c1ccccc1)c1ccccc1,C=CCBr.CC(C)(C)OC(=O)NCC(c1ccccc1)(c1ccccc1)c1ccccc1,C=CCI.CC(C)(C)OC(=O)NCC(c1ccccc1)c1ccccc1,C=CCBr.CC(C)(C)OC(=O)n1cc(-c2ccccc2)c2ccccc21,C=CCBr.CC(C)(C)OC(=O)NCC(c1ccccc1)c1ccccc1,,C=CCBr.CC(C)OC(=O)NCC(c1ccccc1)c1ccccc1"
CNS(=O)(=O)c1ccc(OC)c(NC(=S)Nc2cccc3c2ncn3C)c1,CNS(=O)(=O)c1ccc(OC)c(N=C=S)c1.Cn1cnc2c(N)cccc21,"CNS(=O)(=O)c1ccc(OC)c(N=C=S)c1.Cn1cnc2c(N)cccc21,CNS(=O)(=O)c1ccc(OC)c(N)c1.Cn1cnc2c(N=C=S)cccc21,CCNS(=O)(=O)c1ccc(OC)c(N=C=S)c1.Cn1cnc2c(N)cccc21,,CNS(=O)(=O)c1ccc(OC)c(N=C=S)c1.Cn1cnc2c(N)cccc21,CNS(=O)(=O)c1ccc(OC)c(N=C=S)c1.CNc1cccc2c1ncn2C,CNS(=O)(=O)c1ccc(F)c(N=C=S)c1.COc1cccc2c1ncn2C,COc1ccc(S(=O)(=O)SC)cc1N=C=S.Cn1cnc2c(N)cccc21,,CCS(=O)(=O)c1ccc(OC)c(N=C=S)c1.Cn1cnc2c(N)cccc21"
COC(=O)c1cccc(COC[C@H](NC(=O)OC(C)(C)C)C(=O)O)c1,CC(C)(C)OC(=O)N[C@@H](CO)C(=O)O.COC(=O)c1cccc(CBr)c1,"CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)c1cccc(COC[C@H](N)C(=O)O)c1,COC(=O)c1cccc(COC[C@H](NC(=O)OC(C)(C)C)C(=O)OCc2ccccc2)c1,CO.COC(=O)c1cccc(COC[C@H](NC(=O)OC(C)(C)C)C(=O)O)c1,COC(=O)c1cccc(COC[C@H](NC(=O)OC(C)(C)C)C(=O)OCc2ccccc2)c1,CC(C)(C)OC(=O)N[C@@H](COCc1cccc(C(=O)O)c1)C(=O)O.CO,CC(C)(C)OC(=O)N[C@@H](COCc1cccc(C(=O)O)c1)C(=O)OCc1ccccc1,CO.COC(=O)c1cccc(COC[C@H](NC(=O)OC(C)(C)C)C(=O)OC)c1,COC(=O)c1cccc(COC[C@H](NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)c1,CCOC(=O)c1cccc(COC[C@H](NC(=O)OC(C)(C)C)C(=O)OCc2ccccc2)c1,CC(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)c1cccc(COC[C@H](N)C(=O)O)c1"
CCOc1ncc(N)cc1-c1nc2c(Br)n(C)nc2c(=O)[nH]1,CCOc1ncc([N+](=O)[O-])cc1-c1nc2c(Br)n(C)nc2c(=O)[nH]1,"CCOc1ncc([N+](=O)[O-])cc1-c1nc2c(Br)n(C)nc2c(=O)[nH]1,CCOc1ncc(Br)cc1-c1nc2c(Br)n(C)nc2c(=O)[nH]1.[NH4+],CCOc1ncc(Br)cc1-c1nc2c(Br)n(C)nc2c(=O)[nH]1.N,CCOc1ncc([N+](=O)[O-])cc1-c1nc2c(I)n(C)nc2c(=O)[nH]1,CCOc1ncc(OC)cc1-c1nc2c(Br)n(C)nc2c(=O)[nH]1,CCOc1ncc(F)cc1-c1nc2c(Br)n(C)nc2c(=O)[nH]1.[NH4+],CCOc1ncc([N+](=O)[O-])cc1-c1nc2c(Cl)n(C)nc2c(=O)[nH]1,CCOc1ncc([N+](=O)[O-])cc1-c1nc2c(Br)c(C)nn2c(=O)[nH]1,,CCOc1ncc([N+](=O)[O-])cc1-c1nc2c(F)n(C)nc2c(=O)[nH]1"
COc1ccc2c(=O)n(CCN)c(C)c(-c3ccccc3)c2c1,COc1ccc2c(=O)n(CCNC(=O)OC(C)(C)C)c(C)c(-c3ccccc3)c2c1,"COc1ccc2c(=O)n(CCNC(=O)OC(C)(C)C)c(C)c(-c3ccccc3)c2c1,COc1ccc2c(=O)n(CC#N)c(C)c(-c3ccccc3)c2c1,COc1ccc2c(=O)n(CCNC(C)=O)c(C)c(-c3ccccc3)c2c1,COc1ccc2c(=O)n(CCOC(C)=O)c(C)c(-c3ccccc3)c2c1,COc1ccc2c(=O)n(CCOS(C)(=O)=O)c(C)c(-c3ccccc3)c2c1.N,COc1ccc2c(=O)n(CCNCc3ccccc3)c(C)c(-c3ccccc3)c2c1,COc1ccc2c(=O)n(CCCl)c(C)c(-c3ccccc3)c2c1.N,COc1ccc2c(=O)n(CCN=[N+]=[N-])c(C)c(-c3ccccc3)c2c1,COc1ccc2c(=O)n(CC[N+](=O)[O-])c(C)c(-c3ccccc3)c2c1,COc1ccc2c(=O)n(CCOS(C)(=O)=O)c(C)c(-c3ccccc3)c2c1.[NH4+]"
C=CCCCCC(=O)N(C)[C@@H](C)C(=O)N[C@@H](C[C@H](C)CCC=C)[C@H](O)CCl,C=CCCCCC(=O)O.C=CCC[C@@H](C)C[C@H](NC(=O)[C@H](C)NC)[C@H](O)CCl,"C=CCCCCC(=O)O.C=CCCC[C@H](C)C[C@@H](NC(=O)[C@@H](C)NC)[C@H](O)CCl,C=CCCCCC(=O)O.C=CCC[C@@H](C)C[C@@H](NC(=O)[C@@H](C)NC)[C@H](O)CCl,C=CCCCCC(=O)O.C=CCCC[C@H](C)C[C@@H](NC(=O)[C@H](C)NC)[C@H](O)CCl,C=CCCCCC(=O)O.C=CCC[C@@H](C)C[C@H](NC(=O)[C@@H](C)NC)[C@H](O)CCl,C=CCCCCC(=O)O.C=CCCC[C@H](C)C[C@H](NC(=O)[C@@H](C)NC)[C@H](O)CCl,C=CCCCCC(=O)O.C=CCC[C@@H](C)C[C@@H](NC(=O)[C@H](C)NC)[C@H](O)CCl,C=CCCCCC(=O)O.C=CCC[C@H](C)C[C@@H](NC(=O)[C@@H](C)NC)[C@H](O)CCl,C=CCCCCC(=O)O.C=CCC[C@H](C)C[C@@H](NC(=O)[C@H](C)NC)[C@H](O)CCl,C=CCCCCC(=O)O.C=CCCC[C@@H](C)C[C@H](NC(=O)[C@@H](C)NC)[C@H](O)CCl,C=CCCCCC(=O)O.C=CCC[C@@H](C)C[C@H](NC(=O)[C@H](C)NC)[C@H](O)CCl"
CN(C)C=Nc1ccncc1OC(=O)Nc1ccccc1,CN(C)C=Nc1ccncc1O.O=C=Nc1ccccc1,"CN(C)C=Nc1ccncc1O.O=C=Nc1ccccc1,CN(C)/C=N/c1ccncc1O.O=C=Nc1ccccc1,,,CN(C)C=Nc1ccncc1[O-].O=C=Nc1ccccc1,COc1cnccc1N=CN(C)C.O=C=Nc1ccccc1,CN(C)C=Nc1ccncc1F.O=C=Nc1ccccc1,CN(C)C=CNc1ccncc1O.O=C=Nc1ccccc1,CN(C)C=Nc1ccncc1O.S=C=Nc1ccccc1,CN(C)C=Nc1ccncc1N.O=C=Nc1ccccc1"
CCCc1nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(-c2ccc(C)cc2)c(OCCOc2ncc(-c3cccs3)cn2)n1,CCCC[Sn](CCCC)(CCCC)c1cccs1.CCCc1nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(-c2ccc(C)cc2)c(OCCOc2ncc(Br)cn2)n1,"CCCc1nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(-c2ccc(C)cc2)c(OCCOc2ncc(Br)cn2)n1.OB(O)c1cccs1,Brc1cnc(OCCOc2ncc(Br)cn2)nc1.CCCc1nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(-c2ccc(C)cc2)c(OCCO)n1,Brc1cccs1.CCCc1nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(-c2ccc(C)cc2)c(OCCOc2ncc(Br)cn2)n1,CCCc1nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(-c2ccc(C)cc2)c(OCCOc2ncc(Br)cn2)n1.OB(O)c1cccs1,Brc1cccs1.CCCc1nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(-c2ccc(C)cc2)c(OCCO)n1,Brc1cnc(OCCOc2ncc(Br)cn2)nc1.CCCc1nc(O)c(-c2ccc(C)cc2)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)n1,CCCc1nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(-c2ccc(C)cc2)c(OCCOc2ncc(I)cn2)n1.OB(O)c1cccs1,CCCc1nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(-c2ccc(C)cc2)c(OCCO)n1.Clc1ncc(-c2cccs2)cn1,Brc1cnc(OCCOc2ncc(-c3cccs3)cn2)nc1.CCCc1nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(-c2ccc(C)cc2)c(OCCO)n1,CCCc1nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(-c2ccc(C)cc2)c(OCCO)n1.OB(O)c1cnc(OCCOc2ncc(Br)cn2)nc1"
COCc1cc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)n(C)c2n1,COCc1cc2ccccc2[nH]1.Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(Cl)nc21,"COCc1cc2ccccc2[nH]1.Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(Cl)nc21,CI.COCc1cc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)n(C)c2n1,CO.Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(Cl)nc21,,COCc1cc2ccccc2[nH]1.Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(F)nc21,COCc1cc2ccccc2[nH]1.Cn1c(C=O)nc2c(N3CCOCC3)nc(N3CCC(C(C)(C)O)CC3)nc21,CCOCc1cc2ccccc2[nH]1.Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(Cl)nc21,COCCc1cc2ccccc2[nH]1.Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(Cl)nc21,COCc1cc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)n(C)c2n1.C[Mg+],CI.COCc1cc2ccccc2[nH]1"
BrCCCCc1ccc(Br)cc1,Br.C=CCCc1ccc(Br)cc1,"O=C(CCCBr)c1ccc(Br)cc1,CC(=O)OC(CCCBr)c1ccc(Br)cc1,NCCC=Cc1ccc(Br)cc1,OC(CCCBr)c1ccc(Br)cc1,CCOC(=O)CCCc1ccc(Br)cc1,CCOC(=O)c1ccc(Br)cc1,,,O=Cc1ccc(Br)cc1.[Mg+]CCCCBr,NC(=O)CCCc1ccc(Br)cc1"
N#Cc1ccc(S(=O)(=O)NCCO)cc1,N#Cc1ccc(S(=O)(=O)Cl)cc1.NCCO,"N#Cc1ccc(S(=O)(=O)Cl)cc1.NCCO,N#Cc1ccc(S(=O)(=O)F)cc1.NCCO,N#Cc1ccc(S(=O)(=O)Br)cc1.NCCO,N#Cc1ccc(S(=O)[O-])cc1.NCCO,N#Cc1ccc(C(=O)Cl)cc1.NCCO,N#Cc1ccc(Cl)cc1.NCCO,,N#Cc1ccc(F)cc1.NCCO,N#C[Cu].O=S(=O)(NCCO)c1ccc(Br)cc1,"
CC(C)(C)OC(=O)NC1=NC(c2cc(N)ccc2F)(C(F)F)COC1,CC(C)(C)OC(=O)NC1=NC(c2cc([N+](=O)[O-])ccc2F)(C(F)F)COC1,"CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NC1=NC(c2cc(N)ccc2F)(C(F)F)COC1,CC(C)(C)OC(=O)NC1=NC(c2cc([N+](=O)[O-])ccc2F)(C(F)F)COC1,CC(C)(C)OC(=O)NC1=NC(c2cc(NC(=O)OCc3ccccc3)ccc2F)(C(F)F)COC1,CC(C)(C)OC(=O)NC1=NC(c2cc(Br)ccc2F)(C(F)F)COC1.N,CC(C)(C)OC(=O)NC1=N[C@@](c2cc([N+](=O)[O-])ccc2F)(C(F)F)COC1,CC(C)(C)OC(=O)NC1=NC(c2cc(Br)ccc2F)(C(F)F)COC1.[NH4+],CC(C)(C)OC(=O)NC1=NC(c2cc([N+](=O)[O-])ccc2F)(C(F)F)COC1,,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NC1=N[C@@](c2cc(N)ccc2F)(C(F)F)COC1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NC1=NC(c2cc(N)ccc2F)(C(F)F)COC1"
COc1cc(-c2nnc3sc(-c4ccc(C)c(N)c4)nn23)cc(OC)c1OC,COc1cc(-c2nnc3sc(-c4ccc(C)c([N+](=O)[O-])c4)nn23)cc(OC)c1OC,"COc1cc(-c2nnc3sc(-c4ccc(C)c([N+](=O)[O-])c4)nn23)cc(OC)c1OC,COc1cc(-c2nnc3sc(Br)nn23)cc(OC)c1OC.Cc1ccc(B(O)O)cc1N,COc1cc(-c2nnc3sc(-c4ccc(C)c(N=[N+]=[N-])c4)nn23)cc(OC)c1OC,,COc1cc(B(O)O)cc(OC)c1OC.Cc1ccc(-c2nn3c(Br)nnc3s2)cc1N,COc1cc(-c2nn3c(-c4ccc(C)c([N+](=O)[O-])c4)nnc3s2)cc(OC)c1OC,,CCOc1cc(-c2nnc3sc(-c4ccc(C)c([N+](=O)[O-])c4)nn23)cc(OC)c1OC,,COc1cc(-c2nnc3sc(Br)nn23)cc(OC)c1OC.Cc1ccc(Br)cc1N"
COC(=O)[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](NC(=O)c2cccc(C(F)(F)F)c2)C1=O,COC(=O)[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](N)C1=O.O=C(O)c1cccc(C(F)(F)F)c1,"COC(=O)[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](N)C1=O.O=C(O)c1cccc(C(F)(F)F)c1,COC(=O)[C@@H]1C[C@H](N)CC[C@@H]1N1CC[C@H](NC(C)(C)C)C1=O.O=C(O)c1cccc(C(F)(F)F)c1,,COC(=O)[C@@H]1C[C@H](N)CC[C@@H]1N1CC[C@H](NC(C)(C)C)C1=O.N[C@H]1CC[C@H](NC(=O)c2cccc(C(F)(F)F)c2)C1=O,COC(=O)[C@@H]1C[C@H](N)CC[C@@H]1N1CC[C@H](NC(C)(C)C)C1=O.N[C@H]1CC[C@@H](NC(=O)c2cccc(C(F)(F)F)c2)C1=O,CC(C)(C)N[C@H]1CC[C@@H](NC(=O)c2cccc(C(F)(F)F)c2)C1=O.COC(=O)[C@@H]1C[C@H](N)CC[C@@H]1N1CC[C@H](NC(C)(C)C)C1=O,,CC(C)(C)N[C@H]1CC[C@H](NC(=O)c2cccc(C(F)(F)F)c2)C1=O.COC(=O)[C@@H]1C[C@H](N)CC[C@@H]1N1CC[C@H](NC(C)(C)C)C1=O,COC(=O)[C@@H]1C[C@H](N)CC[C@@H]1N1CC[C@H](NC(C)(C)C)C1=O.N[C@@H]1CC[C@H](NC(=O)c2cccc(C(F)(F)F)c2)C1=O,CC(C)(C)N[C@@H]1CC[C@H](NC(=O)c2cccc(C(F)(F)F)c2)C1=O.COC(=O)[C@@H]1C[C@H](N)CC[C@@H]1N1CC[C@H](NC(C)(C)C)C1=O"
CCCCCCCCc1ccc(C(=O)Nc2ccc(-c3ccc4c(c3)C(=O)N([C@H](C(=O)OC)C(C)C)C4)cc2)cc1,CCCCCCCCc1ccc(C(=O)Cl)cc1.COC(=O)[C@H](C(C)C)N1Cc2ccc(-c3ccc(N)cc3)cc2C1=O,"CCCCCCCCc1ccc(C(=O)Cl)cc1.COC(=O)[C@H](C(C)C)N1Cc2ccc(-c3ccc(N)cc3)cc2C1=O,CCCCCCCCc1ccc(C(=O)Br)cc1.COC(=O)[C@H](C(C)C)N1Cc2ccc(-c3ccc(N)cc3)cc2C1=O,CCCCCCCCCc1ccc(C(=O)Cl)cc1.COC(=O)[C@H](C(C)C)N1Cc2ccc(-c3ccc(N)cc3)cc2C1=O,CCCCCCC=Cc1ccc(C(=O)Nc2ccc(-c3ccc4c(c3)C(=O)N([C@H](C(=O)OC)C(C)C)C4)cc2)cc1,CCCCCCCCc1ccc(C(=O)O)cc1.COC(=O)[C@H](C(C)C)N1Cc2ccc(-c3ccc(N)cc3)cc2C1=O,CCCCCCCc1ccc(C(=O)Cl)cc1.COC(=O)[C@H](C(C)C)N1Cc2ccc(-c3ccc(N)cc3)cc2C1=O,CCCCCCCCc1ccc(B(O)O)cc1.COC(=O)[C@H](C(C)C)N1Cc2ccc(-c3ccc(N)cc3)cc2C1=O,CCCCCCCCc1ccc(C(=O)Cl)cc1.COC(=O)[C@@H](C(C)C)N1Cc2ccc(-c3ccc(N)cc3)cc2C1=O,CCCCCCC/C=C/c1ccc(C(=O)Nc2ccc(-c3ccc4c(c3)C(=O)N([C@H](C(=O)OC)C(C)C)C4)cc2)cc1,CCCCCCCCSc1ccc(C(=O)Cl)cc1.COC(=O)[C@H](C(C)C)N1Cc2ccc(-c3ccc(N)cc3)cc2C1=O"
CCCCc1nc(Cl)c(C=O)n1Cc1cccc2c1ncn2-c1ccccc1C#N,CCCCc1nc(Cl)c(C=O)[nH]1.N#Cc1ccccc1-n1cnc2c(CBr)cccc21,"CCCCc1nc(Cl)c(C=O)[nH]1.N#Cc1ccccc1-n1cnc2c(CBr)cccc21,CCCCc1nc(Cl)c(C2OCCO2)[nH]1,CCCCc1nc(Cl)c(C=O)[nH]1.N#Cc1ccccc1-n1cnc2c(CBr)cccc21,CCCCc1nc(Cl)c(C2OCCO2)n1Cc1cccc2c1ncn2-c1ccccc1C#N,CCCCc1nc(Cl)c(C=O)[nH]1.N#Cc1ccccc1-n1cnc2c(CBr)cccc21,CCCCc1nc(Cl)c(C=O)[nH]1.N#Cc1ccccc1-n1cnc2c(Br)cccc21,CCCCc1nc(Cl)c(C(OCC)OCC)[nH]1,CCCCc1nc(Cl)c(C#N)[nH]1.N#Cc1ccccc1-n1cnc2c(CBr)cccc21,CCCCc1nc(Cl)c(CO)[nH]1,C#Cc1ccccc1-n1cnc2c(CBr)cccc21.CCCCc1nc(Cl)c(C=O)[nH]1"
CCCCOC(=O)C1CCC=CC1OC(C)=O,C=CC(=O)OCCCC.C=CC=COC(C)=O,"CC(=O)Cl.CCCCOC(=O)C1CCC=CC1O,CC(=O)O.CCCCOC(=O)C1CCC=CC1O,C=CCCOC(=O)C1CCC=CC1O.CC(=O)Cl,C=CCCC(=O)OC(=O)C1CCC=CC1O.CC(=O)Cl,CC(=O)[O-].CCCCOC(=O)C1CCC=CC1O,CC(=O)Cl.CCCCOC(=O)C1CC=CCC1O,C=CCCC(=O)C1CCC=CC1O.CC(=O)Cl,CC(=O)O.CCCCOC(=O)C1CC=CCC1O,C=CCCC(=O)OC(=O)C1CC=CCC1O.CC(=O)Cl,C#CCCC(C(=O)OCCCC)C1C=CCCC1OC(C)=O"
